Exon_Genomic_Coordinates	Exon_Ensembl_Transcript_ID	Exon_Gene_Symbol	Exon_Number	Min_Coverage_B48232	Max_Coverage_B48232	Mean_Coverage_B48232	Median_Coverage_B48232	Min_Coverage_B48233	Max_Coverage_B48233	Mean_Coverage_B48233	Median_Coverage_B48233	Min_Coverage_B48234	Max_Coverage_B48234	Mean_Coverage_B48234	Median_Coverage_B48234	Min_Coverage_B48235	Max_Coverage_B48235	Mean_Coverage_B48235	Median_Coverage_B48235	Min_Coverage_B48236	Max_Coverage_B48236	Mean_Coverage_B48236	Median_Coverage_B48236	Min_Coverage_B48237	Max_Coverage_B48237	Mean_Coverage_B48237	Median_Coverage_B48237	Min_Coverage_B48238	Max_Coverage_B48238	Mean_Coverage_B48238	Median_Coverage_B48238	Min_Coverage_B48239	Max_Coverage_B48239	Mean_Coverage_B48239	Median_Coverage_B48239	Min_Coverage_B48240	Max_Coverage_B48240	Mean_Coverage_B48240	Median_Coverage_B48240	Min_Coverage_B48241	Max_Coverage_B48241	Mean_Coverage_B48241	Median_Coverage_B48241	Min_Coverage_B48242	Max_Coverage_B48242	Mean_Coverage_B48242	Median_Coverage_B48242	Min_Coverage_B48243	Max_Coverage_B48243	Mean_Coverage_B48243	Median_Coverage_B48243	Min_Coverage_B48244	Max_Coverage_B48244	Mean_Coverage_B48244	Median_Coverage_B48244	Min_Coverage_B48245	Max_Coverage_B48245	Mean_Coverage_B48245	Median_Coverage_B48245	Min_Coverage_B48246	Max_Coverage_B48246	Mean_Coverage_B48246	Median_Coverage_B48246	Min_Coverage_B48247	Max_Coverage_B48247	Mean_Coverage_B48247	Median_Coverage_B48247	Min_Coverage_B48249	Max_Coverage_B48249	Mean_Coverage_B48249	Median_Coverage_B48249	Min_Coverage_B48250	Max_Coverage_B48250	Mean_Coverage_B48250	Median_Coverage_B48250	Min_Coverage_B48251	Max_Coverage_B48251	Mean_Coverage_B48251	Median_Coverage_B48251	Min_Coverage_B48252	Max_Coverage_B48252	Mean_Coverage_B48252	Median_Coverage_B48252	Min_Coverage_B48253	Max_Coverage_B48253	Mean_Coverage_B48253	Median_Coverage_B48253	Min_Coverage_B48254	Max_Coverage_B48254	Mean_Coverage_B48254	Median_Coverage_B48254	Min_Coverage_B48255	Max_Coverage_B48255	Mean_Coverage_B48255	Median_Coverage_B48255	Min_Coverage_B48256	Max_Coverage_B48256	Mean_Coverage_B48256	Median_Coverage_B48256	Min_Coverage_B48257	Max_Coverage_B48257	Mean_Coverage_B48257	Median_Coverage_B48257	Min_Coverage_B48258	Max_Coverage_B48258	Mean_Coverage_B48258	Median_Coverage_B48258	Min_Coverage_B48259	Max_Coverage_B48259	Mean_Coverage_B48259	Median_Coverage_B48259	Min_Coverage_B48260	Max_Coverage_B48260	Mean_Coverage_B48260	Median_Coverage_B48260	Min_Coverage_B48261	Max_Coverage_B48261	Mean_Coverage_B48261	Median_Coverage_B48261	Min_Coverage_B48262	Max_Coverage_B48262	Mean_Coverage_B48262	Median_Coverage_B48262	Min_Coverage_B48263	Max_Coverage_B48263	Mean_Coverage_B48263	Median_Coverage_B48263	Min_Coverage_B48264	Max_Coverage_B48264	Mean_Coverage_B48264	Median_Coverage_B48264	Min_Coverage_B48265	Max_Coverage_B48265	Mean_Coverage_B48265	Median_Coverage_B48265	Min_Coverage_B48266	Max_Coverage_B48266	Mean_Coverage_B48266	Median_Coverage_B48266	Min_Coverage_B48267	Max_Coverage_B48267	Mean_Coverage_B48267	Median_Coverage_B48267	Min_Coverage_B48268	Max_Coverage_B48268	Mean_Coverage_B48268	Median_Coverage_B48268	Min_Coverage_B48269	Max_Coverage_B48269	Mean_Coverage_B48269	Median_Coverage_B48269	Min_Coverage_B48270	Max_Coverage_B48270	Mean_Coverage_B48270	Median_Coverage_B48270	Min_Coverage_B48271	Max_Coverage_B48271	Mean_Coverage_B48271	Median_Coverage_B48271	Min_Coverage_B48272	Max_Coverage_B48272	Mean_Coverage_B48272	Median_Coverage_B48272	Min_Coverage_B48273	Max_Coverage_B48273	Mean_Coverage_B48273	Median_Coverage_B48273	Min_Coverage_B48274	Max_Coverage_B48274	Mean_Coverage_B48274	Median_Coverage_B48274	Min_Coverage_B48275	Max_Coverage_B48275	Mean_Coverage_B48275	Median_Coverage_B48275	Min_Coverage_B48276	Max_Coverage_B48276	Mean_Coverage_B48276	Median_Coverage_B48276	Min_Coverage_B48277	Max_Coverage_B48277	Mean_Coverage_B48277	Median_Coverage_B48277
chr13:41133608-41240446	FOXO1	FOXO1	exon_1	0	466	4.335798124262903	0.0	0	385	4.734392257436492	0.0	0	446	6.360611392950074	0.0	0	759	9.491716430483535	0.0	0	356	2.6102603942417493	0.0	0	228	2.952076976356727	0.0	0	1395	19.535895467904677	0.0	0	276	2.6870214717609837	0.0	0	235	2.066830154065033	0.0	0	560	4.162123963383815	0.0	0	428	3.176791029409012	0.0	0	332	3.358608360321234	0.0	0	694	10.577088676313672	0.0	0	927	12.960051667009866	0.0	0	608	7.6642393155993185	0.0	0	404	3.330285104550815	0.0	0	756	10.682219809431102	0.0	0	528	4.437952788333739	0.0	0	533	6.6904752990509	0.0	0	497	4.544862314906681	0.0	0	330	3.9421179730058595	0.0	0	392	5.553988281323125	0.0	0	427	3.4384020666803945	0.0	0	378	3.337932196409517	0.0	0	306	3.2839626350175033	0.0	0	273	3.130131601115708	0.0	0	494	4.385228102360584	0.0	0	296	2.925466594282933	0.0	0	482	2.99040603530579	0.0	0	371	4.327046556468672	0.0	0	615	4.922761564237444	0.0	0	593	5.026694621763792	0.0	0	340	3.797815384039387	0.0	0	199	1.8305003837585878	0.0	0	668	4.675957992474587	0.0	0	277	3.4437934068402627	0.0	0	202	1.8900204047249105	0.0	0	409	3.6022108238641684	0.0	0	507	4.244819259065126	0.0	0	258	2.461755180740935	0.0	0	241	1.7661038207379396	0.0	0	288	2.0158277017540573	0.0	0	352	3.177006308616784	0.0	0	485	4.862155787266703	0.0	0	556	6.4314288923416765	0.0
chr13:48877978-49054230	RB1	LPAR6,RB1	exon_1,exon_1	0	530	2.655578376415587	0.0	0	648	4.666579670017929	0.0	0	549	8.39812881555954	0.0	0	957	7.741529174137031	0.0	0	519	1.8291196695640333	0.0	0	313	3.1701143816807753	0.0	0	1794	14.11856319360915	0.0	0	495	2.5937804961078457	0.0	0	602	2.2285874770215375	0.0	0	386	2.5190863082404737	0.0	0	618	2.37331774958582	0.0	0	407	2.619453963642966	0.0	0	798	12.049542700224679	0.0	0	926	17.651487642693418	0.0	0	687	6.297925697297052	0.0	0	578	2.4004153144361484	0.0	0	685	13.17978803077412	0.0	0	668	3.645025304677394	0.0	0	1029	4.960545128565917	0.0	0	573	3.269648003994281	0.0	0	380	4.642602637133195	0.0	0	422	6.22806549712911	0.0	0	811	2.294311553911445	0.0	0	583	2.561179447609105	0.0	0	346	3.749614188775163	0.0	0	368	2.847462723827247	0.0	0	600	3.2585162154188323	0.0	0	554	2.351099561990786	0.0	0	776	2.3728071170823593	0.0	0	611	3.5646630960216052	0.0	0	649	3.5951308353947757	0.0	0	897	3.8894310419172546	0.0	0	444	2.9919376801397997	0.0	0	396	1.9925220706715385	0.0	0	806	3.693211991920659	0.0	0	297	3.8680695821891384	0.0	0	493	2.169166874702131	0.0	0	921	3.047817897101877	0.0	0	545	2.9104577536708804	0.0	0	445	2.0398747248258178	0.0	0	251	1.086864262533191	0.0	0	737	1.8865658262033906	0.0	0	528	2.3053071738193043	0.0	0	871	4.816733994507864	0.0	0	761	4.3082574949504115	0.0
chr14:51190165-51288803	NIN1	NIN	exon_1	0	6953	186.40102191853038	0.0	0	8136	344.4061517873436	0.0	0	9957	628.4926194772805	0.0	0	13683	600.1523449380563	0.0	0	3461	103.89811228938137	0.0	0	4246	242.50935744844787	0.0	0	29836	1168.8190960887284	0.0	0	3212	166.297583081571	0.0	0	2629	132.81305379265598	0.0	0	3452	194.86364281514224	0.0	0	4043	149.03158012125144	0.0	0	5626	188.88659542975324	0.0	0	17409	975.0821184533344	0.0	0	17636	1323.7103043451814	0.0	0	14027	528.9869928425151	0.0	0	3378	139.19310002230378	0.0	0	15524	1059.334556661733	0.0	0	5496	214.72707273059063	0.0	0	12425	403.33389768649	0.0	0	6570	223.27896956548187	0.0	0	6144	338.926093391999	0.0	0	8392	506.78508282811896	0.0	0	6020	130.44918793973926	0.0	0	3269	168.17766986354144	0.0	0	4672	256.74149921936777	0.0	0	6181	285.99458626492833	0.0	0	5939	204.37447028528558	0.0	0	3279	156.78602566962022	0.0	0	2682	123.88361483403962	0.0	0	4865	250.7119365761674	0.0	0	3776	229.02622721466372	0.0	0	9714	260.43165919828056	0.0	0	5476	228.70262981812283	0.0	0	3224	142.81635880695066	0.0	0	3872	213.63061903120501	0.0	0	4683	284.04537804902776	0.0	0	4442	134.39216123603478	0.0	0	5210	158.11670958454147	0.0	0	3619	218.73950201747806	0.0	0	4675	142.616871793832	0.0	0	1988	82.63944929945863	0.0	0	3275	80.10010340842271	0.0	0	3632	171.57530566313184	0.0	0	7081	327.22257142277823	0.0	0	12566	361.75562156572516	0.0
chr15:45003715-45008593	B2M	B2M	exon_1	0	269	16.512710127101272	0.0	0	615	47.63058630586306	0.0	0	842	96.44054940549405	0.0	0	739	69.98421484214842	0.0	0	129	7.850758507585076	0.0	0	392	41.58774087740878	0.0	0	1164	96.68450184501845	0.0	0	209	19.884378843788436	0.0	0	116	11.399753997539975	0.0	0	256	25.052480524805247	0.0	0	245	18.423534235342352	0.0	0	186	17.20828208282083	0.0	0	610	75.17281672816728	0.0	0	1245	152.65641656416565	0.0	0	294	34.320623206232064	0.0	0	159	12.439524395243952	0.0	0	607	78.03157031570316	0.0	0	315	23.406929069290694	0.0	0	326	28.4589995899959	0.0	0	351	24.203362033620337	0.0	0	306	35.86654366543665	0.0	0	376	45.288437884378844	0.0	0	196	12.278392783927838	0.0	0	196	19.81549815498155	0.0	0	285	27.52070520705207	0.0	0	227	26.72591225912259	0.0	0	310	25.65887658876589	0.0	0	158	16.43521935219352	0.0	0	175	18.580155801558014	0.0	0	317	35.802788027880275	0.0	0	320	29.684911849118492	0.0	0	551	38.163181631816315	0.0	0	262	24.629151291512915	0.0	0	344	25.451414514145142	0.0	0	360	33.154571545715456	0.0	0	313	34.260557605576054	0.0	0	92	6.347478474784748	0.0	0	210	13.748462484624847	0.0	0	378	31.27941779417794	0.0	0	124	11.175481754817548	0.0	0	111	8.407134071340714	0.0	0	143	8.399548995489955	0.0	0	285	24.9920049200492	0.0	0	579	50.729807298072984	0.0	0	477	28.413079130791306	0.0
chr15:66679665-66782956	MAP2K1	MAP2K1,SNAPC5	exon_1,exon_4	0	263	3.317384864121753	0.0	0	214	3.420917601727159	0.0	0	252	5.086987249615165	0.0	0	424	6.529629880628516	0.0	0	143	1.4770309126642205	0.0	0	119	1.9850325778625437	0.0	0	1055	17.38438973385871	0.0	0	162	1.8470631516782683	0.0	0	156	2.1126622842261185	0.0	0	208	2.0985661867926537	0.0	0	189	1.9625524004995596	0.0	0	167	2.2060198855660222	0.0	0	624	9.79473526251077	0.0	0	470	9.725087374505039	0.0	0	416	6.9869978991393245	0.0	0	206	1.995730508950441	0.0	0	594	10.810060895915424	0.0	0	277	2.789158784405224	0.0	0	461	6.510867355335896	0.0	0	229	2.4185069367127823	0.0	0	228	3.521129624071797	0.0	0	341	4.716286994994723	0.0	0	238	2.652602840518535	0.0	0	233	2.2649311169414568	0.0	0	171	2.562478821969	0.0	0	199	2.584891229632785	0.0	0	234	2.705530975593227	0.0	0	185	2.1183549389588636	0.0	0	227	1.5542012372810796	0.0	0	260	2.483043053121763	0.0	0	256	2.284284206755671	0.0	0	376	3.4267361144727033	0.0	0	217	2.747373924156025	0.0	0	161	1.049491243186725	0.0	0	384	2.541567029073201	0.0	0	139	2.1903650850509724	0.0	0	159	1.7812297295989001	0.0	0	278	2.3385967799711493	0.0	0	177	2.3006554298051136	0.0	0	131	1.9513123118180673	0.0	0	117	0.912083337367244	0.0	0	205	1.6085138104965582	0.0	0	172	1.8312534489936199	0.0	0	345	3.1954671752621233	0.0	0	428	6.005256992380749	0.0
chr16:11348603-11349358	SOCS1	SOCS1	exon_2	232	725	569.2516556291391	597.0	210	800	615.5390728476821	698.0	174	769	617.5205298013245	702.0	387	1512	1176.8887417218543	1333.0	59	426	310.9139072847682	336.0	112	412	281.7390728476821	275.0	687	2667	2109.641059602649	2331.0	52	299	184.57086092715232	189.0	70	353	244.04635761589404	264.0	82	518	363.71920529801326	402.0	129	655	451.717880794702	480.0	131	504	384.1920529801325	420.0	284	913	730.5152317880795	780.0	272	936	723.7192052980132	803.0	220	946	719.6662251655629	794.0	112	722	406.0953642384106	418.0	191	739	567.8794701986754	641.0	190	848	630.8211920529801	727.0	285	918	717.7854304635762	779.0	174	742	532.082119205298	588.0	87	524	373.55894039735097	423.0	227	550	420.7549668874172	442.0	140	749	523.6807947019868	598.0	155	725	494.5456953642384	513.0	163	460	379.5139072847682	410.0	199	683	517.1827814569536	534.0	187	826	611.4225165562914	687.0	181	716	492.0384105960265	537.0	98	716	435.9867549668874	481.0	242	596	495.1562913907285	523.0	197	914	637.384105960265	688.0	292	1006	766.3086092715232	862.0	143	672	464.4172185430464	493.0	62	260	160.68079470198674	160.0	226	913	687.1099337748344	786.0	106	491	362.123178807947	392.0	84	348	269.45562913907287	288.0	168	734	501.0993377483444	557.0	121	760	525.4543046357616	589.0	89	510	334.01721854304634	360.0	53	341	232.5523178807947	266.0	61	515	341.41059602649005	372.0	122	463	327.87814569536425	340.0	270	981	725.1973509933774	810.0	274	964	715.0145695364239	784.0
chr16:27325208-27375201	IL4R	IL4R	exon_1	0	187	7.686156061848659	0.0	0	131	6.374712459744364	0.0	0	162	7.788750425059509	0.0	0	265	12.476086652131299	0.0	0	134	4.308583201648231	0.0	0	109	4.436341087752285	0.0	0	646	33.26023643310064	0.0	0	89	3.446042445942432	0.0	0	112	3.981157362030684	0.0	0	181	5.488308363170844	0.0	0	152	4.917828495989439	0.0	0	178	6.304182585561978	0.0	0	294	14.396075450563078	0.0	0	274	12.312823795331346	0.0	0	253	13.203648510791512	0.0	0	109	3.961794651251175	0.0	0	246	12.105354749664953	0.0	0	161	7.246174464425019	0.0	0	260	12.529674154381613	0.0	0	194	7.614606044846279	0.0	0	159	6.867741483807733	0.0	0	161	7.915148120736903	0.0	0	196	7.015142119896786	0.0	0	142	5.202528353969556	0.0	0	133	5.540115616186266	0.0	0	156	7.015222131098354	0.0	0	144	5.748104734662853	0.0	0	199	6.606664933090633	0.0	0	110	3.227051787250215	0.0	0	150	6.700938131338387	0.0	0	152	4.871982077490848	0.0	0	206	8.629628147940712	0.0	0	155	6.484447822695177	0.0	0	72	1.5453563498889844	0.0	0	168	5.06326885764007	0.0	0	118	4.715880223231252	0.0	0	103	4.171363990958734	0.0	0	146	5.963154841677835	0.0	0	151	5.443322065089112	0.0	0	136	4.741223771327986	0.0	0	80	2.074010361450603	0.0	0	152	4.192266917368432	0.0	0	115	3.87384233792731	0.0	0	213	7.272678174944493	0.0	0	300	13.16714340007601	0.0
chr16:3777621-3929934	CREBBP	CREBBP	exon_1	0	503	12.575584487207264	0.0	0	311	9.019105394812	0.0	0	340	12.164969503588006	0.0	0	516	18.364407502970856	0.0	0	510	6.921208301326873	0.0	0	300	6.284729471548719	0.0	0	1565	51.90448615679555	0.0	0	986	6.763303198019867	0.0	0	1021	6.991340200770781	0.0	0	650	6.156099610670133	0.0	0	671	9.007924471318928	0.0	0	344	9.195643182131532	0.0	0	631	23.68600185145063	0.0	0	620	21.67671177115545	0.0	0	529	17.91149146822661	0.0	0	435	7.477805571422006	0.0	0	580	23.253464904505854	0.0	0	385	9.85263240826456	0.0	0	626	19.530722919251804	0.0	0	357	8.696211091633675	0.0	0	265	9.205563543492676	0.0	0	279	11.817737159664638	0.0	0	529	11.117810035912889	0.0	0	813	8.231930301418789	0.0	0	235	7.6580396945763	0.0	0	254	7.66450664093019	0.0	0	586	10.028008114868724	0.0	0	636	9.271519830874581	0.0	0	863	5.444617334042399	0.0	0	422	8.605417790996173	0.0	0	734	8.818019473058767	0.0	0	461	11.606901577672293	0.0	0	396	9.814021127546566	0.0	0	442	2.6593921726970122	0.0	0	568	8.349254495676666	0.0	0	228	6.622317202077301	0.0	0	337	8.808558691641554	0.0	0	603	9.537301477877792	0.0	0	1206	7.328021902267042	0.0	0	325	7.929946885689337	0.0	0	615	2.8098061229179385	0.0	0	935	6.589194618975399	0.0	0	2310	5.704476965196667	0.0	0	303	8.885925692488494	0.0	0	650	20.09410227623381	0.0
chr16:85936588-85954919	IRF8	IRF8	exon_1	0	836	46.957394577491684	0.0	0	725	54.51606568108669	0.0	0	729	68.42321750040914	0.0	0	1654	128.6873602094812	0.0	0	599	28.168894222901095	0.0	0	558	42.072445583983416	0.0	0	2871	225.7149637226556	0.0	0	713	29.89296819595221	0.0	0	568	25.987398396159513	0.0	0	981	42.09672140090557	0.0	0	829	35.949648137035624	0.0	0	683	42.505046096775956	0.0	0	1186	118.77753532267744	0.0	0	1476	124.88183950684632	0.0	0	1246	90.3027658065572	0.0	0	752	29.662757078173584	0.0	0	1232	114.91784408924772	0.0	0	836	50.396541377993564	0.0	0	1031	74.47787900278217	0.0	0	944	54.71692760896841	0.0	0	616	54.514974633135125	0.0	0	672	65.38803120397141	0.0	0	1034	41.34869892531777	0.0	0	865	38.41705307948284	0.0	0	687	43.752495772189185	0.0	0	497	39.460313130762096	0.0	0	984	43.61824232175004	0.0	0	721	32.86929245540342	0.0	0	883	28.135289945993126	0.0	0	910	59.41241612568872	0.0	0	726	40.60225846925972	0.0	0	986	58.300310948666194	0.0	0	803	47.86945611259615	0.0	0	478	20.56030767552234	0.0	0	829	35.42076264251814	0.0	0	597	38.21313621733675	0.0	0	549	28.103813212590694	0.0	0	929	37.598221591838964	0.0	0	1131	48.822104631498554	0.0	0	557	31.69805247940647	0.0	0	616	17.390813376247888	0.0	0	704	26.872347389667777	0.0	0	727	32.94031967704981	0.0	0	1136	71.24068517811358	0.0	0	1108	86.61578746385904	0.0
chr17:40467756-40540617	STAT3	STAT3	exon_1	0	681	15.711107451174154	0.0	0	1109	23.487393804641716	0.0	0	822	34.328021849823635	0.0	0	1605	38.19463087248322	0.0	0	378	8.630035272642429	0.0	0	352	13.702749070147267	0.0	0	2402	86.46900262142985	0.0	0	392	10.722828399280822	0.0	0	371	9.715952292721758	0.0	0	621	13.440702158905314	0.0	0	670	10.89032541414474	0.0	0	576	13.18564115233115	0.0	0	978	49.09706152811518	0.0	0	1138	56.55614114546877	0.0	0	1119	34.09485184117703	0.0	0	601	11.952526042738914	0.0	0	1045	50.568699304154485	0.0	0	749	14.697904228599663	0.0	0	1007	29.87565364186602	0.0	0	730	16.482233293531518	0.0	0	484	17.962407872524395	0.0	0	584	25.02125965880238	0.0	0	605	11.773651198858099	0.0	0	619	12.59904475645407	0.0	0	641	17.785523119364267	0.0	0	656	16.97707964480312	0.0	0	646	13.83537146072659	0.0	0	526	10.83016977532562	0.0	0	857	11.566119048599388	0.0	0	674	15.307585676836716	0.0	0	972	15.194109331466766	0.0	0	1346	21.55471377005531	0.0	0	563	14.793977573736292	0.0	0	580	8.820823211320185	0.0	0	1026	15.824995539451834	0.0	0	512	13.928631229327074	0.0	0	303	9.354181249227983	0.0	0	621	10.867665829456088	0.0	0	548	14.277391196936632	0.0	0	428	12.05145413870246	0.0	0	314	6.2064890682258	0.0	0	392	7.664731475000343	0.0	0	425	10.503218457062077	0.0	0	901	19.976201259933298	0.0	0	969	28.43049093479365	0.0
chr17:62006574-62009647	CD79B	CD79B	exon_1	0	425	129.33192320208266	108.0	0	609	162.89196225187115	124.0	0	623	164.80930686625447	129.0	0	1121	319.85811910185487	254.0	0	330	87.76928083306215	67.0	0	494	107.88187438984706	70.0	0	2188	619.3494956068988	499.0	0	260	66.32899446794663	34.0	0	276	65.32736739342661	43.0	0	349	97.1125935567849	51.0	0	463	104.53498210218028	77.0	0	420	117.49788480312398	91.0	0	912	243.33355027660267	184.0	0	651	183.08037748128865	142.0	0	842	233.5626423690205	182.0	0	451	90.79173446143834	54.0	0	632	167.93101204035145	130.0	0	561	145.92157500813536	103.0	0	681	209.39179954441914	162.0	0	576	156.96648226488773	114.0	0	432	117.79791734461439	92.0	0	551	144.34103481939474	113.0	0	421	112.18646273999349	79.0	0	314	103.24243410348194	81.0	0	453	139.498210218028	105.0	0	529	145.49072567523592	118.0	0	521	136.9137650504393	99.0	0	296	81.38073543768304	48.0	0	406	63.6869508623495	24.0	0	802	188.3602342987309	113.0	0	527	114.58249267816466	71.0	0	661	178.8493328994468	145.0	0	499	142.27107061503418	112.0	0	265	44.539537910836316	24.0	0	435	95.68174422388546	66.0	0	346	104.23429873088187	72.0	0	266	64.29027009437033	51.0	0	352	101.74227139602993	70.0	0	398	111.88577936869508	72.0	0	397	122.85616661243085	100.0	0	195	38.37260006508298	12.0	0	319	78.29254799869834	61.0	0	351	85.58119101854865	44.0	0	757	199.1887406443215	144.0	0	836	235.24210868857793	193.0
chr17:63010361-63052735	GNA13	GNA13	exon_1	0	881	10.420989285882852	0.0	0	881	15.616816916033416	0.0	0	778	23.669254731675085	0.0	0	1805	31.680747628262615	0.0	0	677	7.187497050077878	0.0	0	451	11.332727615990938	0.0	0	2868	44.9758578373531	0.0	0	558	8.550856657384244	0.0	0	374	6.0219002218341435	0.0	0	755	12.127578231934677	0.0	0	722	8.837777882663898	0.0	0	610	8.066031056780101	0.0	0	1066	30.24727427195922	0.0	0	1451	47.143413413885874	0.0	0	1061	19.28062019162694	0.0	0	865	9.324397035918253	0.0	0	931	30.69764478217775	0.0	0	842	11.160404965308915	0.0	0	1014	15.18596309057441	0.0	0	993	12.456034360692877	0.0	0	510	12.378510407325246	0.0	0	639	16.51529239628074	0.0	0	777	8.503280313399726	0.0	0	852	11.475527446075423	0.0	0	719	13.359630905744089	0.0	0	804	14.111743049983481	0.0	0	728	10.34009062160759	0.0	0	713	9.27311558974843	0.0	0	817	9.320762731863878	0.0	0	732	13.25206494548544	0.0	0	1097	13.933402558172464	0.0	0	1317	15.142280643791004	0.0	0	822	12.130575352810686	0.0	0	505	6.462028602444896	0.0	0	1089	12.795299004106292	0.0	0	611	12.785953650823618	0.0	0	404	5.628946995799311	0.0	0	817	9.379053192995706	0.0	0	740	12.356138197951575	0.0	0	747	10.096309057440884	0.0	0	503	5.225515646386936	0.0	0	551	5.396658328220135	0.0	0	691	10.219922594043517	0.0	0	745	12.945815830462076	0.0	0	1122	14.985557181290414	0.0
chr17:7572907-7579926	TP53	TP53	exon_1	0	457	63.45262857956974	14.0	0	282	48.282661347770336	14.0	0	274	52.895426698959966	15.0	0	562	94.88673600227953	24.0	0	361	33.68157857244622	8.0	0	208	30.060977347200456	6.0	0	1486	273.19276250178086	76.0	0	237	27.834021940447357	5.0	0	396	30.647385667473998	7.0	0	331	33.52129933038894	5.0	0	284	31.49736429690839	6.0	0	316	42.4014816925488	8.0	0	451	99.86906966804388	39.0	0	404	79.41131215272831	29.0	0	629	99.07793132924918	25.0	0	449	32.35731585695968	4.0	0	488	88.22225388231942	36.0	0	358	45.95284228522581	12.0	0	690	112.15087619318992	28.0	0	566	60.9348910101154	12.0	0	252	46.04601795127511	13.0	0	261	59.29933038894429	20.0	0	536	50.835589115258585	6.0	0	346	35.30787861518735	8.0	0	170	25.271121242342215	7.0	0	256	36.828180652514604	6.0	0	433	45.75153155720188	9.0	0	456	35.88445647528138	7.0	0	351	27.498646530844848	4.0	0	278	44.22752528850263	9.0	0	295	40.002706938310304	10.0	0	479	57.682433395070525	11.0	0	345	48.35389656646246	14.0	0	97	10.803675737284513	1.0	0	459	39.23977774611768	8.0	0	216	31.24447927055136	9.0	0	290	38.45077646388374	9.0	0	327	37.63855250035618	7.0	0	292	34.70066961105571	4.0	0	331	41.41017238922924	9.0	0	114	10.794985040604075	0.0	0	354	29.16626300042741	4.0	0	214	28.401909103860948	2.0	0	367	44.64040461604217	10.0	0	682	107.65607636415444	25.0
chr18:60744549-60990570	BCL2	BCL2	exon_1	0	9378	482.5341942354514	0.0	0	10880	709.288650155881	0.0	0	17475	1797.3131765174517	0.0	0	19427	1438.789595197158	0.0	0	5345	327.69644867714544	0.0	0	6576	568.5808935009613	0.0	0	35878	2864.1035602651805	0.0	0	5752	353.2142256148865	0.0	0	5380	327.6647359371761	0.0	0	7808	542.184537092362	0.0	0	8124	364.9275387060454	0.0	0	6633	437.9960572471456	0.0	0	17932	2558.7841647664222	0.0	0	25970	2826.3741997634347	0.0	0	14872	1100.5434658016998	0.0	0	8250	339.6413233016694	0.0	0	16064	2007.5878197389654	0.0	0	12324	636.5362062588154	0.0	0	23662	1583.9417895220326	0.0	0	11118	548.5013433812561	0.0	0	6999	670.9113043195499	0.0	0	8856	1198.1988813963035	0.0	0	9349	339.7253445844054	0.0	0	12577	619.8742058604753	0.0	0	8737	689.0596006032006	0.0	0	9750	622.9134179602554	0.0	0	9803	531.7513952061003	0.0	0	6883	400.0747741046496	0.0	0	11252	335.8537848395056	0.0	0	12289	712.6730766885754	0.0	0	10764	569.8224541807407	0.0	0	15372	571.3902837562647	0.0	0	8588	605.2160384682609	0.0	0	7815	363.3526243694644	0.0	0	14048	551.7898146906158	0.0	0	7987	657.3799756931319	0.0	0	5999	337.1335577044236	0.0	0	9144	389.71492677454364	0.0	0	7829	498.85692278301445	0.0	0	5875	359.3077907983465	0.0	0	4691	224.12978973339673	0.0	0	6053	234.2899061462233	0.0	0	7659	382.13193182695784	0.0	0	11155	625.3857922697656	0.0	0	13960	883.5968271001256	0.0
chr19:10334510-10335590	S1PR2	S1PR2	exon_2	133	410	284.6824074074074	284.0	85	287	216.51296296296297	218.0	61	257	170.81851851851852	171.0	156	410	319.94166666666666	323.5	13	328	167.96574074074073	167.0	52	200	141.5009259259259	140.0	445	1261	1005.05	1010.5	29	277	159.4324074074074	151.0	31	353	148.60925925925926	129.0	73	362	217.91944444444445	213.0	32	428	201.1064814814815	190.0	87	319	243.84814814814814	246.0	147	438	320.89907407407406	321.0	101	287	199.09722222222223	207.0	195	538	421.7324074074074	450.5	39	311	170.025	166.0	127	365	247.30185185185186	252.0	70	370	255.91574074074074	257.5	164	569	390.98703703703706	380.5	89	490	320.8759259259259	317.0	86	208	163.7287037037037	167.0	76	256	190.02777777777777	191.0	65	430	272.4851851851852	262.0	29	363	202.38055555555556	207.0	59	252	186.52592592592592	185.0	55	191	112.08055555555555	113.0	67	340	236.0185185185185	246.0	33	390	193.9638888888889	190.5	8	338	129.55833333333334	100.0	69	310	200.48888888888888	197.0	28	313	170.48981481481482	166.0	55	390	276.2212962962963	282.5	71	283	219.55925925925925	231.5	15	99	54.41481481481482	55.0	28	456	207.75833333333333	210.0	40	215	138.59259259259258	139.0	56	248	181.32037037037037	187.0	42	390	241.49444444444444	243.0	45	347	231.6851851851852	240.0	53	290	179.97407407407408	181.0	13	179	85.38981481481481	74.0	40	296	164.1074074074074	168.0	32	261	139.05	129.0	59	282	207.73796296296297	214.0	223	528	424.47407407407405	427.0
