Exon_Genomic_Coordinates	Exon_Ensembl_Transcript_ID	Exon_Gene_Symbol	Exon_Number	Min_Coverage_B48232	Max_Coverage_B48232	Mean_Coverage_B48232	Median_Coverage_B48232	Min_Coverage_B48233	Max_Coverage_B48233	Mean_Coverage_B48233	Median_Coverage_B48233	Min_Coverage_B48234	Max_Coverage_B48234	Mean_Coverage_B48234	Median_Coverage_B48234	Min_Coverage_B48235	Max_Coverage_B48235	Mean_Coverage_B48235	Median_Coverage_B48235	Min_Coverage_B48236	Max_Coverage_B48236	Mean_Coverage_B48236	Median_Coverage_B48236	Min_Coverage_B48237	Max_Coverage_B48237	Mean_Coverage_B48237	Median_Coverage_B48237	Min_Coverage_B48238	Max_Coverage_B48238	Mean_Coverage_B48238	Median_Coverage_B48238	Min_Coverage_B48239	Max_Coverage_B48239	Mean_Coverage_B48239	Median_Coverage_B48239	Min_Coverage_B48240	Max_Coverage_B48240	Mean_Coverage_B48240	Median_Coverage_B48240	Min_Coverage_B48241	Max_Coverage_B48241	Mean_Coverage_B48241	Median_Coverage_B48241	Min_Coverage_B48242	Max_Coverage_B48242	Mean_Coverage_B48242	Median_Coverage_B48242	Min_Coverage_B48243	Max_Coverage_B48243	Mean_Coverage_B48243	Median_Coverage_B48243	Min_Coverage_B48244	Max_Coverage_B48244	Mean_Coverage_B48244	Median_Coverage_B48244	Min_Coverage_B48245	Max_Coverage_B48245	Mean_Coverage_B48245	Median_Coverage_B48245	Min_Coverage_B48246	Max_Coverage_B48246	Mean_Coverage_B48246	Median_Coverage_B48246	Min_Coverage_B48247	Max_Coverage_B48247	Mean_Coverage_B48247	Median_Coverage_B48247	Min_Coverage_B48249	Max_Coverage_B48249	Mean_Coverage_B48249	Median_Coverage_B48249	Min_Coverage_B48250	Max_Coverage_B48250	Mean_Coverage_B48250	Median_Coverage_B48250	Min_Coverage_B48251	Max_Coverage_B48251	Mean_Coverage_B48251	Median_Coverage_B48251	Min_Coverage_B48252	Max_Coverage_B48252	Mean_Coverage_B48252	Median_Coverage_B48252	Min_Coverage_B48253	Max_Coverage_B48253	Mean_Coverage_B48253	Median_Coverage_B48253	Min_Coverage_B48254	Max_Coverage_B48254	Mean_Coverage_B48254	Median_Coverage_B48254	Min_Coverage_B48255	Max_Coverage_B48255	Mean_Coverage_B48255	Median_Coverage_B48255	Min_Coverage_B48256	Max_Coverage_B48256	Mean_Coverage_B48256	Median_Coverage_B48256	Min_Coverage_B48257	Max_Coverage_B48257	Mean_Coverage_B48257	Median_Coverage_B48257	Min_Coverage_B48258	Max_Coverage_B48258	Mean_Coverage_B48258	Median_Coverage_B48258	Min_Coverage_B48259	Max_Coverage_B48259	Mean_Coverage_B48259	Median_Coverage_B48259	Min_Coverage_B48260	Max_Coverage_B48260	Mean_Coverage_B48260	Median_Coverage_B48260	Min_Coverage_B48261	Max_Coverage_B48261	Mean_Coverage_B48261	Median_Coverage_B48261	Min_Coverage_B48262	Max_Coverage_B48262	Mean_Coverage_B48262	Median_Coverage_B48262	Min_Coverage_B48263	Max_Coverage_B48263	Mean_Coverage_B48263	Median_Coverage_B48263	Min_Coverage_B48264	Max_Coverage_B48264	Mean_Coverage_B48264	Median_Coverage_B48264	Min_Coverage_B48265	Max_Coverage_B48265	Mean_Coverage_B48265	Median_Coverage_B48265	Min_Coverage_B48266	Max_Coverage_B48266	Mean_Coverage_B48266	Median_Coverage_B48266	Min_Coverage_B48267	Max_Coverage_B48267	Mean_Coverage_B48267	Median_Coverage_B48267	Min_Coverage_B48268	Max_Coverage_B48268	Mean_Coverage_B48268	Median_Coverage_B48268	Min_Coverage_B48269	Max_Coverage_B48269	Mean_Coverage_B48269	Median_Coverage_B48269	Min_Coverage_B48270	Max_Coverage_B48270	Mean_Coverage_B48270	Median_Coverage_B48270	Min_Coverage_B48271	Max_Coverage_B48271	Mean_Coverage_B48271	Median_Coverage_B48271	Min_Coverage_B48272	Max_Coverage_B48272	Mean_Coverage_B48272	Median_Coverage_B48272	Min_Coverage_B48273	Max_Coverage_B48273	Mean_Coverage_B48273	Median_Coverage_B48273	Min_Coverage_B48274	Max_Coverage_B48274	Mean_Coverage_B48274	Median_Coverage_B48274	Min_Coverage_B48275	Max_Coverage_B48275	Mean_Coverage_B48275	Median_Coverage_B48275	Min_Coverage_B48276	Max_Coverage_B48276	Mean_Coverage_B48276	Median_Coverage_B48276	Min_Coverage_B48277	Max_Coverage_B48277	Mean_Coverage_B48277	Median_Coverage_B48277
chr13:41133608-41240446	FOXO1	FOXO1	exon_1	0	189	1.840075628521687	0.0	0	162	1.9802598326438159	0.0	0	182	2.707248357326045	0.0	0	306	3.969757951290739	0.0	0	114	0.9942342612179187	0.0	0	86	1.1636683577004436	0.0	0	572	7.968868754562983	0.0	0	108	1.0106610007675172	0.0	0	83	0.7355809730620191	0.0	0	182	1.4510848200078623	0.0	0	164	1.2380707238997362	0.0	0	115	1.3577659634212547	0.0	0	298	4.430492895786143	0.0	0	373	5.455352964301091	0.0	0	273	3.0778374735580973	0.0	0	134	1.1384151706321721	0.0	0	307	4.513880828918549	0.0	0	200	1.7769426608510082	0.0	0	225	2.8314176603830097	0.0	0	203	1.951506018457852	0.0	0	136	1.6270896123102268	0.0	0	160	2.2660289410134973	0.0	0	164	1.3086823040491211	0.0	0	153	1.2821748815964358	0.0	0	119	1.3580374024223592	0.0	0	118	1.3474793612759506	0.0	0	193	1.7431906250584999	0.0	0	110	1.1333795091634062	0.0	0	114	0.8666204908365938	0.0	0	151	1.7896066942473652	0.0	0	219	1.8278234336097643	0.0	0	228	1.98009135326382	0.0	0	152	1.600947228514199	0.0	0	52	0.4795297553305004	0.0	0	244	1.7959246709972108	0.0	0	104	1.3303974241374792	0.0	0	83	0.7847956719519272	0.0	0	152	1.440929257380333	0.0	0	138	1.279919129897602	0.0	0	118	1.0802336247402609	0.0	0	73	0.5394803347123682	0.0	0	98	0.7644939066624235	0.0	0	116	1.0348565117280368	0.0	0	181	1.9204964525730546	0.0	0	233	2.789953012972912	0.0
chr13:48877978-49054230	RB1	LPAR6,RB1	exon_1,exon_1	0	204	1.077502666636407	0.0	0	292	1.8251480834260037	0.0	0	273	3.237529219526587	0.0	0	464	3.0312904250731907	0.0	0	179	0.6705909720173389	0.0	0	121	1.14223952068629	0.0	0	801	5.403541520096226	0.0	0	168	0.9122960306833398	0.0	0	169	0.7266470735083858	0.0	0	153	0.8453180673127113	0.0	0	197	0.8874906384041032	0.0	0	163	1.0243685178040534	0.0	0	311	4.591936545400904	0.0	0	425	6.829244490842657	0.0	0	302	2.4082563602115155	0.0	0	164	0.7839967773415337	0.0	0	278	5.057866010031092	0.0	0	291	1.4148378458116788	0.0	0	398	2.0226210199033203	0.0	0	241	1.2048827814719834	0.0	0	173	1.7485078183509974	0.0	0	190	2.3916551301545512	0.0	0	272	0.9054819236093775	0.0	0	175	0.8778113156162767	0.0	0	162	1.4014536005265188	0.0	0	161	1.103635703424642	0.0	0	254	1.2132060912783968	0.0	0	161	0.8590200394889136	0.0	0	148	0.6292183918480357	0.0	0	223	1.3016079250164536	0.0	0	250	1.2656707441617683	0.0	0	374	1.4733222885414066	0.0	0	187	1.1981140639538843	0.0	0	96	0.5180877380114836	0.0	0	322	1.3064135442434697	0.0	0	127	1.361425685949663	0.0	0	159	0.7605530717381931	0.0	0	256	1.0077502666636406	0.0	0	139	0.7957469986156186	0.0	0	181	0.8241041236411502	0.0	0	59	0.30734970383314797	0.0	0	207	0.5945067290016567	0.0	0	163	0.6792206613258289	0.0	0	338	1.747004289313029	0.0	0	298	1.7270101899552912	0.0
chr14:51190165-51288803	NIN1	NIN	exon_1	0	1470	42.02107706968916	0.0	0	1708	68.43900930675804	0.0	0	2169	130.6276587116527	0.0	0	2727	121.79525132301953	0.0	0	428	14.226129889089398	0.0	0	541	29.861321194671426	0.0	0	5237	236.71640746973782	0.0	0	262	15.621646829822177	0.0	0	220	10.55522212534723	0.0	0	277	15.929935724568624	0.0	0	553	19.25837912366431	0.0	0	1138	38.76717897767595	0.0	0	3160	198.93883695938686	0.0	0	3981	279.68045783572256	0.0	0	2501	108.8218333705063	0.0	0	273	10.510574018126889	0.0	0	3031	220.7990733794278	0.0	0	1219	49.01142561690221	0.0	0	2266	83.04788215495043	0.0	0	826	29.8595166163142	0.0	0	1129	67.58146961617227	0.0	0	1554	100.68912589468562	0.0	0	644	16.16273647073136	0.0	0	221	11.899126097447231	0.0	0	735	40.24794703866664	0.0	0	1416	60.69295808917456	0.0	0	833	30.49460654108964	0.0	0	433	19.121028406902006	0.0	0	155	4.621829315274033	0.0	0	649	30.268436099677608	0.0	0	340	21.105172448752004	0.0	0	1267	35.92674222916118	0.0	0	804	36.98960846732496	0.0	0	103	4.604716235122367	0.0	0	446	23.935805673269936	0.0	0	469	27.757263934791865	0.0	0	580	18.879762363389364	0.0	0	507	18.09364545104321	0.0	0	145	9.060514203451003	0.0	0	906	29.38957602546686	0.0	0	97	3.2155153186398753	0.0	0	199	5.846286421054766	0.0	0	189	8.545246253979197	0.0	0	831	36.678044972525804	0.0	0	2597	79.57651209473022	0.0
chr15:45003715-45008593	B2M	B2M	exon_1	0	122	6.736572365723657	0.0	0	252	18.640836408364084	0.0	0	301	38.86654366543665	0.0	0	322	27.742722427224273	0.0	0	53	3.363878638786388	0.0	0	126	14.206437064370643	0.0	0	514	38.56744567445674	0.0	0	68	7.097375973759737	0.0	0	41	3.4827798277982778	0.0	0	76	8.065600656006561	0.0	0	106	7.070520705207052	0.0	0	81	7.216072160721607	0.0	0	223	29.898933989339895	0.0	0	450	58.74825748257483	0.0	0	128	12.633866338663386	0.0	0	65	4.749077490774908	0.0	0	242	31.236777367773676	0.0	0	140	9.452234522345224	0.0	0	148	11.079335793357934	0.0	0	159	9.63530135301353	0.0	0	113	14.093480934809348	0.0	0	141	17.026240262402624	0.0	0	87	4.801968019680197	0.0	0	77	6.574620746207462	0.0	0	141	11.017835178351783	0.0	0	103	10.43849938499385	0.0	0	121	9.296227962279623	0.0	0	60	5.859163591635916	0.0	0	49	4.651086510865109	0.0	0	144	13.270602706027061	0.0	0	145	11.409184091840919	0.0	0	227	14.892578925789257	0.0	0	107	9.407954079540795	0.0	0	98	6.9063140631406315	0.0	0	140	11.91410414104141	0.0	0	111	12.22980729807298	0.0	0	31	2.3653136531365315	0.0	0	84	5.20889708897089	0.0	0	74	7.491389913899139	0.0	0	60	4.768962689626896	0.0	0	25	2.5059450594505943	0.0	0	51	3.0444854448544487	0.0	0	60	6.73759737597376	0.0	0	242	19.465764657646577	0.0	0	198	11.111316113161132	0.0
chr15:66679665-66782956	MAP2K1	MAP2K1,SNAPC5	exon_1,exon_4	0	112	1.453960170779642	0.0	0	95	1.4305312176278668	0.0	0	115	2.198245732929297	0.0	0	198	2.793041020030787	0.0	0	63	0.6105856270149383	0.0	0	47	0.7568616820439341	0.0	0	434	7.008829423667115	0.0	0	69	0.7392125160953036	0.0	0	50	0.7788384273557232	0.0	0	91	0.7832725019604806	0.0	0	77	0.8273712133680572	0.0	0	79	0.9514091256740664	0.0	0	256	4.154902169598513	0.0	0	205	4.140806072165049	0.0	0	176	2.9000590564521596	0.0	0	73	0.703226805820449	0.0	0	242	4.562827351850597	0.0	0	133	1.1472248308177866	0.0	0	197	2.7969329370419493	0.0	0	104	0.9496761576516831	0.0	0	99	1.4352170082582218	0.0	0	126	1.9819248530849736	0.0	0	99	1.0875778141367594	0.0	0	97	0.8849657763019043	0.0	0	68	1.010620480003098	0.0	0	95	1.1194392541460534	0.0	0	108	1.0933672827255037	0.0	0	86	0.907194237639291	0.0	0	74	0.576565238016865	0.0	0	114	1.0370312999196445	0.0	0	110	0.9221035714631478	0.0	0	160	1.380410684377148	0.0	0	99	1.1838688753134348	0.0	0	46	0.2906739212516095	0.0	0	150	0.9897377312640985	0.0	0	58	0.8764655197451859	0.0	0	62	0.793951070277178	0.0	0	119	0.9186182726471812	0.0	0	64	0.7043885720924379	0.0	0	62	0.8813255753163393	0.0	0	44	0.29813826954913786	0.0	0	74	0.6169850228964769	0.0	0	64	0.6277023167555741	0.0	0	157	1.2600226544423039	0.0	0	181	2.632736637267526	0.0
chr16:11348603-11349358	SOCS1	SOCS1	exon_2	106	293	234.9549668874172	254.0	108	317	257.717880794702	281.0	90	326	264.83311258278144	298.0	174	595	482.9615894039735	548.0	33	153	113.85827814569537	122.0	37	157	103.22384105960265	97.0	296	1031	820.2887417218543	913.0	25	106	69.29668874172185	72.0	22	105	75.441059602649	80.0	39	151	116.45562913907285	125.0	54	236	171.84635761589405	188.0	55	200	160.65033112582782	174.0	130	361	298.9139072847682	316.0	125	375	300.26225165562914	329.0	108	405	303.4993377483444	334.0	39	160	116.82781456953643	128.0	87	313	246.75761589403973	278.0	88	332	257.05298013245033	289.0	120	358	287.9907284768212	317.0	85	264	201.83311258278147	218.0	42	202	151.76291390728477	170.0	97	221	173.30066225165564	179.0	63	250	183.44238410596026	209.0	68	226	161.16423841059603	168.0	62	176	146.8066225165563	158.0	82	261	207.32847682119206	225.0	86	319	233.33774834437085	258.0	75	256	175.64768211920529	184.0	28	141	94.56556291390729	103.0	91	238	194.65960264900662	210.0	87	273	210.1748344370861	229.0	112	350	275.13907284768214	302.0	71	259	190.5907284768212	205.0	19	55	38.66092715231788	40.0	91	310	242.83443708609272	278.0	48	161	128.56556291390729	137.0	40	141	108.32582781456954	114.0	63	239	180.05960264900662	202.0	38	158	118.83311258278145	131.0	50	197	140.83046357615893	152.0	19	81	55.46622516556291	61.0	28	142	102.0953642384106	108.0	39	120	92.53377483443708	95.0	104	325	253.36688741721855	279.0	132	381	301.44635761589404	333.0
chr16:27325208-27375201	IL4R	IL4R	exon_1	0	84	3.466165263136839	0.0	0	59	2.787150201028144	0.0	0	71	3.559018262556758	0.0	0	109	5.458324165383154	0.0	0	60	1.8885844018162543	0.0	0	44	1.932210509471326	0.0	0	288	14.615646190466665	0.0	0	43	1.5023703318464585	0.0	0	51	1.5693597103594503	0.0	0	68	2.2629168083531694	0.0	0	68	2.1124157382033486	0.0	0	72	2.8953053427479847	0.0	0	133	6.5523773328265955	0.0	0	110	5.560078410977537	0.0	0	116	5.829016062248715	0.0	0	48	1.649030864321005	0.0	0	114	5.601444202188306	0.0	0	71	3.092692977016782	0.0	0	120	5.727541855859821	0.0	0	80	3.2596963574900486	0.0	0	68	3.0775108515192127	0.0	0	69	3.366971375992639	0.0	0	73	2.9309703358470185	0.0	0	56	2.17930510271438	0.0	0	59	2.3806132858600204	0.0	0	67	3.081911467605465	0.0	0	55	2.4612445742403937	0.0	0	80	2.8784229792170906	0.0	0	40	1.2173304262596762	0.0	0	65	2.9516332286520113	0.0	0	57	2.0147820694897285	0.0	0	78	3.72666173264257	0.0	0	66	2.8920448862840797	0.0	0	21	0.5687796291480808	0.0	0	73	2.0089012461744646	0.0	0	46	1.8978857039985597	0.0	0	50	1.8905846818554597	0.0	0	72	2.4682655571780048	0.0	0	56	2.0213229852179304	0.0	0	63	2.1961074550437063	0.0	0	23	0.7493649110875522	0.0	0	55	1.6738743424079372	0.0	0	46	1.548436781149361	0.0	0	88	3.073630308243154	0.0	0	134	6.001960274438422	0.0
chr16:3777621-3929934	CREBBP	CREBBP	exon_1	0	225	5.541621529350745	0.0	0	136	3.9661946124099714	0.0	0	142	5.366423089296383	0.0	0	214	8.090990263470616	0.0	0	437	3.080111349654987	0.0	0	287	2.647804192682174	0.0	0	660	22.101265157931365	0.0	0	862	3.0191250910953102	0.0	0	867	2.9392172697012073	0.0	0	578	2.495223651297	0.0	0	571	3.86351132208019	0.0	0	159	4.109051755267115	0.0	0	264	10.391647462790438	0.0	0	261	9.485500252768968	0.0	0	225	7.732629519476341	0.0	0	402	2.9972425203364126	0.0	0	233	10.063999789906312	0.0	0	307	4.34476374308168	0.0	0	276	8.783898944935757	0.0	0	194	3.741033267022513	0.0	0	110	4.072285359752614	0.0	0	119	5.026649071320242	0.0	0	449	4.686881618771871	0.0	0	711	3.384661847642683	0.0	0	193	3.2698981702152805	0.0	0	107	3.430035518964238	0.0	0	506	4.44713189287848	0.0	0	562	3.9571211912312148	0.0	0	676	2.071950522936322	0.0	0	390	3.7159270712283257	0.0	0	606	3.7069652623216665	0.0	0	209	4.965019400839061	0.0	0	178	4.235941777786532	0.0	0	404	0.9452837249610998	0.0	0	513	3.4560149166518945	0.0	0	132	2.638947430619842	0.0	0	279	3.9018337239762855	0.0	0	562	4.022263365569584	0.0	0	983	2.7569478639380747	0.0	0	205	3.5983336944318607	0.0	0	542	1.1682719137565407	0.0	0	797	2.8090248370132556	0.0	0	1624	2.4412033116017673	0.0	0	189	3.7054289522233823	0.0	0	291	8.989482184711745	0.0
chr16:85936588-85954919	IRF8	IRF8	exon_1	0	309	19.034695324859527	0.0	0	298	22.35349953630462	0.0	0	278	28.965686541923517	0.0	0	642	52.99470841743494	0.0	0	219	10.989798701652937	0.0	0	193	15.306748131580383	0.0	0	1103	89.98232502318477	0.0	0	230	10.039932355027004	0.0	0	168	8.048442529049153	0.0	0	288	13.271234520757186	0.0	0	288	13.443947411488734	0.0	0	281	17.9686869237903	0.0	0	512	49.87092902733075	0.0	0	566	51.77562598876221	0.0	0	498	37.773825759642136	0.0	0	217	9.354317822268289	0.0	0	499	49.06688123943047	0.0	0	352	20.81937701161966	0.0	0	407	32.052424854072335	0.0	0	353	20.713108941137964	0.0	0	236	21.959031149419015	0.0	0	276	26.555452512137908	0.0	0	346	15.752495772189187	0.0	0	263	12.341007037259288	0.0	0	252	17.07746440456058	0.0	0	200	16.14800065462877	0.0	0	345	16.790955212481588	0.0	0	238	11.680050188205772	0.0	0	170	6.118542359936719	0.0	0	320	21.95712181550379	0.0	0	244	13.76138781299438	0.0	0	368	22.176477006164422	0.0	0	321	19.48638917680432	0.0	0	87	4.654246904151438	0.0	0	287	12.32453221319077	0.0	0	190	13.556870874474933	0.0	0	197	10.836233702471224	0.0	0	299	13.56974524030331	0.0	0	233	11.074027603513175	0.0	0	215	12.935300856472642	0.0	0	118	4.064208171949157	0.0	0	180	8.091538923135673	0.0	0	180	8.637990289673231	0.0	0	395	25.2339752332115	0.0	0	465	36.4536577382576	0.0
chr17:40467756-40540617	STAT3	STAT3	exon_1	0	267	6.483001880292612	0.0	0	490	9.52078615445849	0.0	0	377	14.245330149188181	0.0	0	696	15.930168402849262	0.0	0	169	3.3829483537146072	0.0	0	143	5.019722485280191	0.0	0	1044	34.17762589039404	0.0	0	146	3.74061569289469	0.0	0	118	3.3537008825022987	0.0	0	202	4.408984230246634	0.0	0	242	4.219802088909018	0.0	0	239	5.453946555770576	0.0	0	413	20.13517519660724	0.0	0	514	23.36860597576207	0.0	0	418	13.862368070709982	0.0	0	216	4.021328282620332	0.0	0	412	20.952306446521458	0.0	0	329	6.191748672129123	0.0	0	398	12.375029165122632	0.0	0	293	6.2849398169116535	0.0	0	185	7.323520127365806	0.0	0	232	10.036809815950921	0.0	0	236	4.453342666172575	0.0	0	204	4.360439741425454	0.0	0	263	7.010773939418893	0.0	0	280	7.0165657896542735	0.0	0	248	5.445560725216509	0.0	0	174	4.0237438410123385	0.0	0	184	3.1624188523352683	0.0	0	258	5.885741343105365	0.0	0	370	5.538230328982583	0.0	0	537	8.170928205761657	0.0	0	227	6.051344340593733	0.0	0	131	2.1974993480737295	0.0	0	399	5.907467643869834	0.0	0	189	5.046773994317948	0.0	0	108	3.6196868008948546	0.0	0	222	4.050177735688503	0.0	0	141	4.021561603601378	0.0	0	189	5.152193903460013	0.0	0	88	1.6726781131195014	0.0	0	118	2.445601899507281	0.0	0	123	3.05636760406802	0.0	0	337	7.314269636705507	0.0	0	402	12.116042876161458	0.0
chr17:62006574-62009647	CD79B	CD79B	exon_1	0	182	58.30979498861048	50.0	0	238	69.6374877969411	55.0	0	252	73.51838594207615	59.0	0	431	138.01594533029612	113.0	0	140	36.41002277904328	29.0	0	141	39.43084933289945	26.0	0	875	260.99186462739993	214.0	0	84	23.985356329319885	15.0	0	74	21.667100553205337	16.0	0	120	35.12723722746502	19.0	0	176	40.47770907907582	32.0	0	163	50.676537585421414	41.0	0	378	107.63683696713309	82.0	0	276	84.65603644646924	68.0	0	343	98.71916693784576	79.0	0	159	33.42889684347543	22.0	0	279	79.59290595509275	66.0	0	226	64.53433127237227	47.0	0	267	93.4373576309795	81.0	0	204	62.666449723397335	51.0	0	169	51.66872762772535	41.0	0	224	62.785551578262286	51.0	0	145	43.72372274650179	33.0	0	112	37.81321184510251	30.0	0	165	56.950536934591604	45.0	0	197	61.41945981125936	56.0	0	183	56.76895541815815	43.0	0	117	31.744549300357956	21.0	0	114	17.079726651480637	8.0	0	260	74.04393101204035	49.0	0	183	43.50634559062805	29.0	0	245	71.43638138626748	60.0	0	193	58.650178978197204	46.0	0	56	11.544744549300358	7.0	0	160	37.3996095021152	28.0	0	123	40.6996420436056	32.0	0	106	28.63130491376505	24.0	0	138	38.333550276602665	27.0	0	102	32.232997071265864	22.0	0	158	52.931988285063454	44.0	0	50	11.154897494305239	4.0	0	99	26.87634233647901	23.0	0	100	24.981776765375855	13.0	0	251	75.8883826879271	57.0	0	334	103.57923852912464	91.0
chr17:63010361-63052735	GNA13	GNA13	exon_1	0	360	4.379902770566857	0.0	0	363	6.304738754896871	0.0	0	350	9.630008967763251	0.0	0	750	12.86739510076934	0.0	0	238	2.696464813328928	0.0	0	163	4.021711426818332	0.0	0	1184	18.063222730919904	0.0	0	168	2.766696559210837	0.0	0	115	2.110917071789305	0.0	0	244	3.838320668334356	0.0	0	260	3.2632982489262283	0.0	0	247	3.299853683862746	0.0	0	467	12.208264501817151	0.0	0	552	18.590904800113275	0.0	0	418	7.544366828715722	0.0	0	244	3.0080945863029216	0.0	0	402	12.461013829234908	0.0	0	361	4.691815736064568	0.0	0	441	6.443998678434889	0.0	0	390	4.867536697031198	0.0	0	212	4.874073724453674	0.0	0	282	6.717539056968896	0.0	0	269	3.157927030726389	0.0	0	250	3.5904564119507243	0.0	0	273	4.959173077830745	0.0	0	362	5.96870722612923	0.0	0	314	4.184971916741398	0.0	0	229	3.196299617690093	0.0	0	160	2.2253504507481003	0.0	0	276	4.649336857506962	0.0	0	358	4.699579931089819	0.0	0	495	5.850686741870015	0.0	0	319	4.721267758531175	0.0	0	103	1.5105725208854486	0.0	0	383	4.649714447538585	0.0	0	220	4.403620144428187	0.0	0	153	2.0721196960400246	0.0	0	280	3.318874781705763	0.0	0	158	2.9129654977108603	0.0	0	312	4.105135224430075	0.0	0	94	1.2049133902864964	0.0	0	147	1.620097229433143	0.0	0	152	2.590126020673054	0.0	0	259	4.418133761268702	0.0	0	473	6.324113843394534	0.0
chr17:7572907-7579926	TP53	TP53	exon_1	0	191	27.51075651802251	5.0	0	124	21.78600940304887	6.0	0	120	24.48254737142043	9.0	0	240	42.928337369995724	12.0	0	151	13.927197606496652	2.0	0	81	12.640404616042172	3.0	0	641	115.5198746260151	32.0	0	89	10.681863513320986	2.0	0	125	11.549508476991024	3.0	0	96	11.950847699102436	2.0	0	113	12.859381678301752	2.0	0	119	18.851973215557773	4.0	0	200	45.71705371135489	18.0	0	163	36.304031913377976	14.0	0	241	41.62530274967944	11.0	0	142	12.252030203732726	2.0	0	203	39.400484399487105	17.0	0	153	20.22738281806525	5.0	0	312	50.65650377546659	13.0	0	222	24.522439093888018	4.0	0	103	19.666761646958257	5.0	0	111	25.68129363157145	7.0	0	209	20.65479413021798	2.0	0	118	13.845134634563328	4.0	0	85	11.725174526285796	4.0	0	120	17.341786579284797	4.0	0	167	19.061547228949994	4.0	0	154	14.03832454765636	3.0	0	94	8.4828323122952	2.0	0	115	18.125658925772903	4.0	0	133	15.487676307166263	4.0	0	193	23.972075794272687	5.0	0	152	20.76934036187491	6.0	0	35	3.4728593816783015	1.0	0	182	15.163128650804959	3.0	0	86	12.718051004416584	4.0	0	113	16.222111411882036	4.0	0	135	15.768200598375836	3.0	0	87	11.002849408747684	3.0	0	131	17.978629434392364	4.0	0	35	3.4734292634278385	0.0	0	113	10.213705656076364	2.0	0	75	9.08932896423992	1.0	0	142	18.05713064539108	5.0	0	310	48.613477703376546	11.0
chr18:60744549-60990570	BCL2	BCL2	exon_1	0	1922	102.47947939403547	0.0	0	2037	130.00897890830458	0.0	0	3293	335.553164160783	0.0	0	3528	271.13608594388285	0.0	0	737	41.04674397714016	0.0	0	859	63.043736103828536	0.0	0	6435	543.2045760321273	0.0	0	552	31.41522065189557	0.0	0	471	24.2329801114539	0.0	0	647	41.34171473166925	0.0	0	964	44.31035968474236	0.0	0	1296	84.06470992313665	0.0	0	4376	473.4247401644575	0.0	0	4659	534.0930408379772	0.0	0	2817	213.99219172347077	0.0	0	1209	24.714162612134736	0.0	0	3400	379.15987659590036	0.0	0	2606	138.9828104104934	0.0	0	5054	303.979969189622	0.0	0	1306	67.71254079936266	0.0	0	1332	124.13183427430992	0.0	0	1883	220.61231358298681	0.0	0	1057	39.20856349661208	0.0	0	1073	40.169749736811085	0.0	0	1247	98.45929412529824	0.0	0	1894	121.9184500510119	0.0	0	1375	74.96960828547157	0.0	0	806	44.8356928880055	0.0	0	540	12.16971721926177	0.0	0	1288	77.77089354160823	0.0	0	973	48.032919953987665	0.0	0	1790	71.78398998459481	0.0	0	1267	89.12078237223652	0.0	0	419	11.304640660756602	0.0	0	1487	58.34986850715996	0.0	0	693	56.06446197682312	0.0	0	980	43.65939492970112	0.0	0	1047	41.58979924477992	0.0	0	751	20.498961470768755	0.0	0	1143	69.46165977701091	0.0	0	464	8.77733608106625	0.0	0	616	16.8278683527016	0.0	0	414	18.866153702326223	0.0	0	1141	63.02718060653359	0.0	0	2886	182.32460643603594	0.0
chr19:10334510-10335590	S1PR2	S1PR2	exon_2	55	180	122.90277777777777	122.0	39	120	87.79907407407407	88.0	30	102	77.44259259259259	79.0	65	181	141.84074074074073	147.0	7	140	72.98333333333333	74.0	25	88	59.44074074074074	60.0	179	518	419.55648148148146	428.0	10	117	61.775	58.0	15	139	56.91111111111111	48.0	29	142	78.69259259259259	77.0	16	178	80.94166666666666	75.0	35	141	106.00925925925925	106.0	68	173	138.37777777777777	142.0	46	125	91.31111111111112	93.0	86	222	178.44166666666666	187.0	11	128	63.648148148148145	60.0	66	154	111.61203703703704	111.0	37	161	111.32222222222222	112.0	70	235	174.9111111111111	172.0	39	183	128.14444444444445	131.0	38	95	70.17685185185185	69.0	34	109	79.7212962962963	80.0	30	176	103.99259259259259	93.0	17	139	73.83148148148148	73.0	27	100	77.08611111111111	79.0	24	84	52.81574074074074	53.0	32	142	97.22222222222223	100.0	11	149	78.60462962962963	80.0	3	113	40.53148148148148	36.0	32	115	80.07592592592593	80.0	10	117	68.33055555555555	66.0	25	157	110.31203703703704	114.0	33	123	93.15555555555555	96.0	5	27	14.847222222222221	15.0	13	161	76.25185185185185	77.0	17	77	51.70925925925926	54.0	21	102	74.75277777777778	75.0	17	166	90.96666666666667	87.0	17	121	74.71111111111111	74.0	23	117	77.33148148148148	77.0	5	55	26.758333333333333	24.0	11	110	57.25277777777778	59.0	14	86	45.162962962962965	42.0	24	125	84.32685185185186	84.0	92	241	188.30925925925925	191.0
