Exon_Genomic_Coordinates	Exon_Ensembl_Transcript_ID	Exon_Gene_Symbol	Exon_Number	Min_Coverage_B48324	Max_Coverage_B48324	Mean_Coverage_B48324	Median_Coverage_B48324	Min_Coverage_B48325	Max_Coverage_B48325	Mean_Coverage_B48325	Median_Coverage_B48325	Min_Coverage_B48326	Max_Coverage_B48326	Mean_Coverage_B48326	Median_Coverage_B48326	Min_Coverage_B48327	Max_Coverage_B48327	Mean_Coverage_B48327	Median_Coverage_B48327	Min_Coverage_B48328	Max_Coverage_B48328	Mean_Coverage_B48328	Median_Coverage_B48328	Min_Coverage_B48329	Max_Coverage_B48329	Mean_Coverage_B48329	Median_Coverage_B48329	Min_Coverage_B48330	Max_Coverage_B48330	Mean_Coverage_B48330	Median_Coverage_B48330	Min_Coverage_B48331	Max_Coverage_B48331	Mean_Coverage_B48331	Median_Coverage_B48331	Min_Coverage_B48332	Max_Coverage_B48332	Mean_Coverage_B48332	Median_Coverage_B48332	Min_Coverage_B48333	Max_Coverage_B48333	Mean_Coverage_B48333	Median_Coverage_B48333	Min_Coverage_B48334	Max_Coverage_B48334	Mean_Coverage_B48334	Median_Coverage_B48334	Min_Coverage_B48335	Max_Coverage_B48335	Mean_Coverage_B48335	Median_Coverage_B48335	Min_Coverage_B48336	Max_Coverage_B48336	Mean_Coverage_B48336	Median_Coverage_B48336	Min_Coverage_B48337	Max_Coverage_B48337	Mean_Coverage_B48337	Median_Coverage_B48337	Min_Coverage_B48338	Max_Coverage_B48338	Mean_Coverage_B48338	Median_Coverage_B48338	Min_Coverage_B48339	Max_Coverage_B48339	Mean_Coverage_B48339	Median_Coverage_B48339	Min_Coverage_B48340	Max_Coverage_B48340	Mean_Coverage_B48340	Median_Coverage_B48340	Min_Coverage_B48341	Max_Coverage_B48341	Mean_Coverage_B48341	Median_Coverage_B48341	Min_Coverage_B48342	Max_Coverage_B48342	Mean_Coverage_B48342	Median_Coverage_B48342	Min_Coverage_B48343	Max_Coverage_B48343	Mean_Coverage_B48343	Median_Coverage_B48343	Min_Coverage_B48344	Max_Coverage_B48344	Mean_Coverage_B48344	Median_Coverage_B48344	Min_Coverage_B48345	Max_Coverage_B48345	Mean_Coverage_B48345	Median_Coverage_B48345	Min_Coverage_B48346	Max_Coverage_B48346	Mean_Coverage_B48346	Median_Coverage_B48346	Min_Coverage_B48347	Max_Coverage_B48347	Mean_Coverage_B48347	Median_Coverage_B48347	Min_Coverage_B48348	Max_Coverage_B48348	Mean_Coverage_B48348	Median_Coverage_B48348	Min_Coverage_B48349	Max_Coverage_B48349	Mean_Coverage_B48349	Median_Coverage_B48349	Min_Coverage_B48350	Max_Coverage_B48350	Mean_Coverage_B48350	Median_Coverage_B48350	Min_Coverage_B48351	Max_Coverage_B48351	Mean_Coverage_B48351	Median_Coverage_B48351	Min_Coverage_B48352	Max_Coverage_B48352	Mean_Coverage_B48352	Median_Coverage_B48352	Min_Coverage_B48353	Max_Coverage_B48353	Mean_Coverage_B48353	Median_Coverage_B48353	Min_Coverage_B48354	Max_Coverage_B48354	Mean_Coverage_B48354	Median_Coverage_B48354	Min_Coverage_B48355	Max_Coverage_B48355	Mean_Coverage_B48355	Median_Coverage_B48355	Min_Coverage_B48356	Max_Coverage_B48356	Mean_Coverage_B48356	Median_Coverage_B48356	Min_Coverage_B48357	Max_Coverage_B48357	Mean_Coverage_B48357	Median_Coverage_B48357	Min_Coverage_B48358	Max_Coverage_B48358	Mean_Coverage_B48358	Median_Coverage_B48358	Min_Coverage_B48359	Max_Coverage_B48359	Mean_Coverage_B48359	Median_Coverage_B48359	Min_Coverage_B48360	Max_Coverage_B48360	Mean_Coverage_B48360	Median_Coverage_B48360	Min_Coverage_B48361	Max_Coverage_B48361	Mean_Coverage_B48361	Median_Coverage_B48361	Min_Coverage_B48362	Max_Coverage_B48362	Mean_Coverage_B48362	Median_Coverage_B48362	Min_Coverage_B48363	Max_Coverage_B48363	Mean_Coverage_B48363	Median_Coverage_B48363	Min_Coverage_B48364	Max_Coverage_B48364	Mean_Coverage_B48364	Median_Coverage_B48364
chr13:41133608-41240446	FOXO1	FOXO1	exon_1	0	362	3.7629495123457946	0.0	0	233	3.0491117392687994	0.0	0	192	2.26868717123121	0.0	0	255	3.50358486680769	0.0	0	184	2.306389112488066	0.0	0	259	3.3090286227746684	0.0	0	693	10.658679496059454	0.0	0	206	1.7504539583294334	0.0	0	108	0.9697485913251839	0.0	0	205	1.8806229993073627	0.0	0	538	3.7509500365038657	0.0	0	107	1.163593477976001	0.0	0	182	1.4450382822591212	0.0	0	398	2.8879799322338493	0.0	0	552	5.092579419307737	0.0	0	191	1.1204065969037234	0.0	0	327	2.7275407626499932	0.0	0	251	1.8838053875961736	0.0	0	210	2.715943765326944	0.0	0	164	1.6016679458619592	0.0	0	440	2.9343398416293827	0.0	0	691	8.92280836406522	0.0	0	484	8.2018102173384	0.0	0	668	10.73403657874539	0.0	0	543	7.756678335423725	0.0	0	251	3.1463337014919786	0.0	0	381	4.570415020872723	0.0	0	257	2.88269155169509	0.0	0	458	6.839944589003912	0.0	0	470	7.031589883749228	0.0	0	475	6.804526479342556	0.0	0	1060	15.255611299350418	0.0	0	506	8.278683614444299	0.0	0	307	3.185795316273236	0.0	0	294	2.3828600310750856	0.0	0	71	0.3376139575806361	0.0	0	222	2.053978921357569	0.0	0	147	1.526694621763792	0.0	0	312	3.8790224451974016	0.0	0	290	2.5990190756098017	0.0	0	541	8.64521050562534	0.0
chr13:48877978-49054230	RB1	LPAR6,RB1	exon_1,exon_1	0	361	2.983648412500284	0.0	0	306	5.314044663322969	0.0	0	277	3.423229239951887	0.0	0	285	3.5041417969725166	0.0	0	230	4.0788359848398885	0.0	0	308	3.8550144111839866	0.0	0	862	13.771009690670176	0.0	0	487	2.165161246397204	0.0	0	347	0.9232576084243016	0.0	0	988	1.9817307037650636	0.0	0	709	2.5386605542064773	0.0	0	837	1.4604259809817761	0.0	0	820	1.4582586296893085	0.0	0	654	2.522178471733654	0.0	0	525	3.474377595715226	0.0	0	217	0.5061446111249801	0.0	0	568	2.1886162993895106	0.0	0	248	1.6741710732360484	0.0	0	613	3.039959830243061	0.0	0	294	1.491756121916347	0.0	0	576	2.801823525406804	0.0	0	716	8.82453532442185	0.0	0	691	9.200973605973266	0.0	0	930	10.77385221160611	0.0	0	547	8.421776774164265	0.0	0	488	3.06107164741393	0.0	0	438	5.338713886934617	0.0	0	300	2.975835735197331	0.0	0	560	8.860625695027574	0.0	0	521	7.100679708599051	0.0	0	477	11.079545196650251	0.0	0	1045	12.501537571204866	0.0	0	661	9.044192406327305	0.0	0	491	2.8367167464766356	0.0	0	856	2.3091198965118127	0.0	0	184	0.3657093252842521	0.0	0	349	1.673285976896716	0.0	0	740	1.76129065202097	0.0	0	382	4.365947620452534	0.0	0	914	2.325545242039807	0.0	0	766	9.597735061162426	0.0
chr14:51190165-51288803	NIN1	NIN	exon_1	0	4741	228.47985563373143	0.0	0	4529	366.6637604168779	0.0	0	3627	231.2592611366816	0.0	0	4426	261.40863561710495	0.0	0	4790	366.22949573186804	0.0	0	3875	286.91348161965976	0.0	0	13810	938.694935014903	0.0	0	2529	154.40327257243658	0.0	0	1752	68.60519272491332	0.0	0	2517	70.52856911129585	0.0	0	2929	128.76111640544212	0.0	0	1436	52.81913664105112	0.0	0	2106	73.66511891968612	0.0	0	3605	139.1444980636266	0.0	0	6617	275.0164642429895	0.0	0	913	28.43854295504775	0.0	0	5409	134.67636205113646	0.0	0	2537	121.52671384253533	0.0	0	3262	189.29125691924006	0.0	0	1878	82.37005008211845	0.0	0	3310	169.3087146941341	0.0	0	14786	735.6895719702346	0.0	0	12490	724.1247186682617	0.0	0	16076	897.307589367181	0.0	0	11021	646.8601654534764	0.0	0	5445	232.48399197064012	0.0	0	7568	432.2371398446846	0.0	0	3098	231.88680832944706	0.0	0	10593	674.6727630325026	0.0	0	10220	569.0626736146313	0.0	0	9899	771.3578134187636	0.0	0	22109	1218.3143109146577	0.0	0	12425	696.0870658366958	0.0	0	4110	184.8710233378617	0.0	0	2729	105.67235750927634	0.0	0	403	10.088728481923802	0.0	0	2873	159.10112735456923	0.0	0	2684	89.05379265597438	0.0	0	5737	348.1522334191691	0.0	0	4448	126.7938624059693	0.0	0	11817	751.0730347330643	0.0
chr15:45003715-45008593	B2M	B2M	exon_1	0	302	30.56867568675687	0.0	0	439	51.93050430504305	0.0	0	243	27.146781467814677	0.0	0	372	41.3669536695367	0.0	0	413	46.53874538745387	0.0	0	290	30.95018450184502	0.0	0	722	87.29827798277982	0.0	0	243	21.34030340303403	0.0	0	96	7.212587125871258	0.0	0	81	5.229602296022961	0.0	0	226	12.653341533415334	0.0	0	38	3.0735957359573596	0.0	0	159	8.394833948339484	0.0	0	161	13.874538745387454	0.0	0	392	35.09184091840918	0.0	0	60	3.579130791307913	0.0	0	91	5.974989749897499	0.0	0	270	27.956334563345635	0.0	0	247	21.177531775317753	0.0	0	146	13.047970479704796	0.0	0	194	18.362238622386222	0.0	0	518	59.23165231652317	0.0	0	378	55.03956539565396	0.0	0	607	70.86018860188602	0.0	0	400	56.766297662976626	0.0	0	192	22.380278802788027	0.0	0	367	41.62484624846248	0.0	0	241	26.98339483394834	0.0	0	573	62.653751537515376	0.0	0	352	40.916769167691676	0.0	0	715	79.00123001230013	0.0	0	479	63.884583845838456	0.0	0	485	59.14042640426404	0.0	0	177	15.954284542845429	0.0	0	117	9.841123411234113	0.0	0	24	0.9592045920459205	0.0	0	188	20.271627716277163	0.0	0	72	6.219762197621976	0.0	0	316	31.596350963509636	0.0	0	116	9.09020090200902	0.0	0	525	62.06949569495695	0.0
chr15:66679665-66782956	MAP2K1	MAP2K1,SNAPC5	exon_1,exon_4	0	183	2.592365259315913	0.0	0	146	2.574367563485686	0.0	0	123	2.09476140225189	0.0	0	156	2.6836026372094373	0.0	0	197	3.5671646125993552	0.0	0	173	2.964682305331539	0.0	0	528	10.327279240204858	0.0	0	147	1.5892091276103435	0.0	0	74	0.7879873367476353	0.0	0	187	1.7904076831476121	0.0	0	290	1.7382831030777124	0.0	0	137	1.2764132402629464	0.0	0	225	2.0123244038686816	0.0	0	137	1.7995372297683245	0.0	0	270	3.154776311585714	0.0	0	67	0.4608533173267758	0.0	0	172	2.3514052531198266	0.0	0	127	1.3571463147805714	0.0	0	153	2.3044408515746775	0.0	0	108	1.0048213300287536	0.0	0	225	1.7452246565528458	0.0	0	571	9.129769292581154	0.0	0	474	8.408602879244077	0.0	0	672	11.351502066975826	0.0	0	379	7.288147079610034	0.0	0	173	2.660522213939259	0.0	0	273	4.715454395833132	0.0	0	136	2.1385019023922704	0.0	0	323	6.46254755980676	0.0	0	334	6.809344473381031	0.0	0	328	6.428740161291884	0.0	0	744	14.667492811571192	0.0	0	397	7.740684086706489	0.0	0	223	2.498029838030419	0.0	0	163	1.979688453011395	0.0	0	40	0.253332816992768	0.0	0	174	1.9308555440454638	0.0	0	220	1.5783853385096476	0.0	0	164	3.086522543106369	0.0	0	157	2.1145791985749	0.0	0	478	8.451646319621265	0.0
chr16:11348603-11349358	SOCS1	SOCS1	exon_2	120	564	424.24900662251656	447.0	37	259	179.9271523178808	205.0	47	209	160.25298013245032	171.0	141	451	331.8662251655629	344.0	56	231	172.66754966887416	189.0	149	462	349.8543046357616	383.0	272	879	663.4543046357616	711.0	81	369	234.60662251655629	239.0	21	204	100.9615894039735	107.0	72	400	240.75761589403973	264.0	171	839	541.6728476821193	608.0	40	261	166.46225165562913	171.0	71	410	279.01456953642383	317.0	150	624	457.76026490066226	508.0	245	954	720.2741721854304	791.0	34	200	103.05298013245033	96.0	131	492	355.01721854304634	371.0	81	296	179.0092715231788	172.0	103	542	346.01721854304634	384.0	68	286	198.4503311258278	214.0	104	450	300.6423841059603	310.0	198	855	671.1854304635762	732.0	284	961	768.38940397351	857.0	207	960	729.1735099337749	793.0	224	697	554.1456953642385	597.0	83	493	333.6754966887417	348.0	137	468	375.67417218543045	409.0	86	430	279.37218543046356	300.0	123	529	368.6675496688742	399.0	168	612	481.2688741721854	518.0	134	422	331.3933774834437	365.0	332	1211	912.4675496688742	970.0	273	768	608.4781456953642	679.0	109	612	392.1867549668874	437.0	67	512	321.13907284768214	354.0	16	69	43.196026490066224	46.0	165	579	432.01721854304634	461.0	39	346	207.55761589403974	220.0	75	426	307.2344370860927	327.0	68	381	275.6887417218543	299.0	281	999	744.0198675496689	809.0
chr16:27325208-27375201	IL4R	IL4R	exon_1	0	138	5.001220170823915	0.0	0	93	3.2214910087412236	0.0	0	86	3.3270657892104896	0.0	0	128	4.982357530054208	0.0	0	140	4.022183105634789	0.0	0	126	4.586122057087993	0.0	0	299	14.426279679155082	0.0	0	75	2.8367971516012243	0.0	0	63	1.9017662472746184	0.0	0	92	3.56263876942772	0.0	0	138	4.206228872042086	0.0	0	59	1.8422779189086471	0.0	0	134	3.707699077870902	0.0	0	137	4.569779769167684	0.0	0	204	7.927649870981938	0.0	0	52	1.0867521453003421	0.0	0	130	4.980357250015002	0.0	0	96	2.25727601864261	0.0	0	141	3.564138979457124	0.0	0	82	1.6999179885183926	0.0	0	100	3.1150761106554916	0.0	0	257	12.98793831136359	0.0	0	273	14.29134078771028	0.0	0	306	14.151261176564718	0.0	0	218	11.169703758526193	0.0	0	165	6.469145680395255	0.0	0	114	6.213369871782049	0.0	0	82	3.4611445602384334	0.0	0	167	8.823635308943253	0.0	0	197	10.271137959314304	0.0	0	169	8.28988058328166	0.0	0	443	18.54509631348389	0.0	0	221	10.92290920728902	0.0	0	134	4.889924589442522	0.0	0	112	3.6195867421439	0.0	0	26	0.40975736603124435	0.0	0	112	3.7826695737403235	0.0	0	93	3.5239133478687017	0.0	0	133	5.618506590922729	0.0	0	124	4.5006100854119575	0.0	0	240	12.046326485707999	0.0
chr16:3777621-3929934	CREBBP	CREBBP	exon_1	0	309	8.485861351296343	0.0	0	198	6.499977021002803	0.0	0	170	5.568579175776198	0.0	0	239	7.047632178474588	0.0	0	180	7.088252480090341	0.0	0	240	7.208091233184298	0.0	0	611	25.318226284033535	0.0	0	1879	5.356128498552323	0.0	0	3026	4.01778574383014	0.0	0	1307	8.071431854142457	0.0	0	1438	7.26827650955598	0.0	0	2537	5.828130231825255	0.0	0	1664	9.031586273003617	0.0	0	886	8.011522325737133	0.0	0	471	13.074983750566268	0.0	0	1399	2.041874298319907	0.0	0	400	9.793307202930807	0.0	0	1144	3.6929349431762226	0.0	0	1287	7.691411763933479	0.0	0	934	3.864128472290612	0.0	0	2472	6.729438721579904	0.0	0	538	22.766684393321647	0.0	0	538	22.455870477240946	0.0	0	659	26.999809602594656	0.0	0	476	17.432615732078023	0.0	0	362	9.89191336261514	0.0	0	323	10.536152528017963	0.0	0	287	6.987565079802774	0.0	0	398	13.731014424244812	0.0	0	437	17.50889943734284	0.0	0	335	14.20901695849993	0.0	0	829	37.231510114041484	0.0	0	497	20.680145489879393	0.0	0	474	9.320662057736373	0.0	0	1032	7.100345998043503	0.0	0	153	1.2429536546453683	0.0	0	1356	7.654921116385338	0.0	0	995	6.8724403038479975	0.0	0	246	7.093143723779323	0.0	0	707	7.53007294190253	0.0	0	539	22.457157301083953	0.0
chr16:85936588-85954919	IRF8	IRF8	exon_1	0	837	47.0944302002073	0.0	0	387	32.660684087065626	0.0	0	422	34.60542250831924	0.0	0	598	45.27068899678141	0.0	0	386	34.53074027603513	0.0	0	571	43.134362555234304	0.0	0	1101	114.99148982597785	0.0	0	452	25.78015383776117	0.0	0	260	10.529540123288418	0.0	0	751	24.174131253068573	0.0	0	806	33.50761005946212	0.0	0	466	14.038786754677869	0.0	0	840	25.67803174949539	0.0	0	995	33.85630898477988	0.0	0	1136	64.71758223773935	0.0	0	245	7.827396214063608	0.0	0	685	34.719764333642466	0.0	0	362	19.697888822213738	0.0	0	697	36.058862036986525	0.0	0	402	14.440892477224374	0.0	0	775	25.792919098794393	0.0	0	980	95.64639135890022	0.0	0	1082	104.70170749004419	0.0	0	1077	107.59642136271889	0.0	0	856	83.22431945884021	0.0	0	731	43.83967050351863	0.0	0	580	47.24084883530631	0.0	0	508	30.491080682996017	0.0	0	683	71.73945774916808	0.0	0	691	70.16867601331079	0.0	0	713	71.2936555561617	0.0	0	1557	142.04576946156783	0.0	0	938	86.22137362937102	0.0	0	1188	43.56232611423272	0.0	0	486	21.023621188151218	0.0	0	149	3.4791337079264633	0.0	0	934	35.9060607713709	0.0	0	532	22.651410179477388	0.0	0	618	56.498063389885985	0.0	0	477	27.903442256287164	0.0	0	1216	103.45736730129289	0.0
chr17:40467756-40540617	STAT3	STAT3	exon_1	0	581	13.779621471020162	0.0	0	324	16.92606469853557	0.0	0	303	14.580818270405292	0.0	0	383	12.741082334856783	0.0	0	392	17.270130796997023	0.0	0	326	13.842137769176926	0.0	0	1078	52.30547206324371	0.0	0	329	8.956176829854106	0.0	0	178	4.919202316740094	0.0	0	393	7.227378158411222	0.0	0	668	10.044317261635168	0.0	0	317	5.285351559819382	0.0	0	488	8.289221943152029	0.0	0	465	9.241391142037578	0.0	0	861	15.85727618341774	0.0	0	158	2.299391992972921	0.0	0	390	10.944222560766391	0.0	0	310	8.463649963629376	0.0	0	497	12.55947626302137	0.0	0	330	5.493446425385323	0.0	0	573	10.364419922866828	0.0	0	1032	42.917788666090225	0.0	0	890	41.05131689106655	0.0	0	1000	47.89643293394271	0.0	0	838	38.45758361812218	0.0	0	507	14.551255129630393	0.0	0	542	21.328392418440593	0.0	0	350	12.161032651212583	0.0	0	665	30.3282277212775	0.0	0	706	32.62280232223	0.0	0	614	33.9473929811559	0.0	0	1307	68.12033872716542	0.0	0	843	39.440043370252944	0.0	0	614	12.095002813576537	0.0	0	485	8.81090020724393	0.0	0	123	0.9779443049093479	0.0	0	341	7.718875667366629	0.0	0	278	7.353934203483345	0.0	0	458	17.728263405662837	0.0	0	430	10.547535718697246	0.0	0	898	39.78427416587749	0.0
chr17:62006574-62009647	CD79B	CD79B	exon_1	0	458	122.66124308493329	87.0	0	253	61.75398633257403	46.0	0	338	92.78034493979824	73.0	0	512	147.83534005857467	112.0	0	252	57.710706150341686	40.0	0	346	96.59485844451676	72.0	0	767	211.10250569476082	167.0	0	219	51.694435405141554	25.0	0	175	27.8376179629027	6.0	0	342	63.80995769606248	41.0	0	413	71.72177025707778	46.0	0	163	21.31630328669053	11.0	0	389	81.22193296452977	54.0	0	250	72.0	58.0	0	592	176.29384965831434	118.0	0	104	15.603319232020826	2.0	0	354	94.63683696713309	71.0	0	292	54.531077123332246	18.0	0	393	110.00488122356003	77.0	0	159	33.227790432801825	12.0	0	234	61.99349170191995	36.0	0	759	208.41685649202734	176.0	0	993	270.54051415554835	232.0	0	858	213.49105109013993	163.0	0	623	176.95899772209566	143.0	0	373	111.77188415229418	88.0	0	353	100.97103807354377	80.0	0	261	71.40416531077123	48.0	0	505	138.99121379759194	105.0	0	473	138.66352098926131	111.0	0	383	98.87308818743898	74.0	0	988	276.5385616661243	230.0	0	654	170.4598112593557	140.0	0	338	93.80995769606248	72.0	0	243	55.17670029287341	37.0	0	27	5.9258054018874065	3.0	0	567	149.79075821672632	89.0	0	243	55.23234624145786	33.0	0	588	158.46664497233974	113.0	0	237	76.65473478685324	64.0	0	857	224.40611780019526	194.0
chr17:63010361-63052735	GNA13	GNA13	exon_1	0	681	11.106433190163779	0.0	0	391	11.676782932930571	0.0	0	385	11.309765422192854	0.0	0	525	12.251923349223581	0.0	0	410	12.907419644121395	0.0	0	520	11.205857365365555	0.0	0	1112	34.01694435266909	0.0	0	530	7.4559163638079955	0.0	0	193	2.9059564827488553	0.0	0	293	3.6621277198281965	0.0	0	913	9.774366356728182	0.0	0	266	2.5905036107046775	0.0	0	650	6.882781894557984	0.0	0	604	8.057653277953461	0.0	0	1029	14.394817576815973	0.0	0	216	2.139495917307783	0.0	0	530	6.663543682446783	0.0	0	445	8.108203143437013	0.0	0	543	9.141431066219852	0.0	0	298	5.09194317270024	0.0	0	840	9.925614763770236	0.0	0	982	25.126752253740502	0.0	0	922	26.01640156699863	0.0	0	1121	28.857176570538538	0.0	0	805	21.802520413461085	0.0	0	468	8.738164912446312	0.0	0	503	13.599400575824799	0.0	0	382	10.027092084768961	0.0	0	654	20.310355406617266	0.0	0	664	18.92660593760325	0.0	0	871	25.563954311606174	0.0	0	1349	36.38127153443149	0.0	0	812	23.184570727332797	0.0	0	551	8.28394770378062	0.0	0	483	5.962193798083731	0.0	0	100	0.8012932458583093	0.0	0	1039	16.981757681597205	0.0	0	387	4.3502383537074625	0.0	0	518	12.819393967999245	0.0	0	579	6.734365412753103	0.0	0	993	26.638221550951055	0.0
chr17:7572907-7579926	TP53	TP53	exon_1	0	383	40.720757942726884	9.0	0	154	32.528992734007694	9.0	0	84	16.899985752956262	7.0	0	201	32.0424561903405	8.0	0	177	31.662630004274114	12.0	0	224	33.86109132355036	10.0	0	568	120.26556489528423	44.0	0	135	18.978629434392364	3.0	0	138	12.294771334947999	0.0	0	399	30.477418435674597	6.0	0	339	24.538823194187206	4.0	0	166	16.235503632996153	2.0	0	519	32.037469725032054	5.0	0	260	25.13406468157857	2.0	0	320	48.74269839008406	8.0	0	42	4.811654081778031	0.0	0	371	46.455050577005274	12.0	0	113	14.328821769482833	4.0	0	283	30.53454908106568	6.0	0	195	14.219546944009117	1.0	0	244	22.48924348197749	5.0	0	494	105.33395070522866	37.0	0	520	110.68200598375837	33.0	0	636	119.0461604217125	43.0	0	436	84.38452771050007	28.0	0	340	48.395212993303886	14.0	0	275	50.338794700099726	18.0	0	227	33.84869639549793	12.0	0	306	65.55891152585838	27.0	0	409	82.92734007693403	30.0	0	324	60.01609915942442	24.0	0	669	165.82248183501923	63.0	0	440	93.01567174811227	38.0	0	420	38.56902692691266	9.0	0	265	27.208719190767916	6.0	0	73	4.642826613477704	0.0	0	217	27.896708932896424	7.0	0	261	28.762074369568314	8.0	0	230	38.721042883601655	12.0	0	338	32.726456760222256	5.0	0	572	104.68001139763498	34.0
chr18:60744549-60990570	BCL2	BCL2	exon_1	0	6621	530.1879676938148	0.0	0	6652	743.4471041089988	0.0	0	4255	514.7867173940436	0.0	0	5896	544.81061779279	0.0	0	5993	763.0567715764101	0.0	0	5712	572.3115221871303	0.0	0	14070	2007.977424691388	0.0	0	4813	324.7098946837872	0.0	0	2749	162.9848061750826	0.0	0	7312	215.57555655817998	0.0	0	11889	362.3410115396653	0.0	0	4662	154.24524329223928	0.0	0	10885	332.42750415614927	0.0	0	8846	446.16088057523547	0.0	0	11558	688.2642091528772	0.0	0	3532	73.04170375699636	0.0	0	5983	345.1014628832498	0.0	0	6093	291.97414854829464	0.0	0	7401	457.87359615642566	0.0	0	3808	197.96421443697895	0.0	0	7962	409.66086634880764	0.0	0	13041	1582.0909312619654	0.0	0	13251	1595.0696444612452	0.0	0	22242	2111.254657122766	0.0	0	11496	1392.366944285244	0.0	0	7680	551.042906906321	0.0	0	6841	956.0229533251227	0.0	0	5023	536.051845167689	0.0	0	9999	1432.4860926506274	0.0	0	14034	1323.7108254986363	0.0	0	7019	923.0895045544893	0.0	0	23126	2710.4398648895826	0.0	0	12144	1548.4568837619552	0.0	0	9339	471.9537153332439	0.0	0	6924	302.7137886603176	0.0	0	1394	30.1389190353669	0.0	0	11943	672.4312761918698	0.0	0	7207	245.78005942582138	0.0	0	7107	631.5289507806244	0.0	0	7859	339.71857686945424	0.0	0	16506	1701.3368330345784	0.0
chr19:10334510-10335590	S1PR2	S1PR2	exon_2	58	266	189.825	206.0	41	134	89.09722222222223	90.0	61	138	93.65648148148148	93.5	46	167	121.55925925925926	128.0	39	125	84.0	81.0	48	207	130.8	124.0	180	445	362.23703703703706	375.0	7	197	114.36018518518519	118.0	1	81	44.75	45.0	24	518	189.69444444444446	158.0	45	313	188.32592592592593	194.0	10	197	95.36481481481482	103.0	18	525	209.29537037037036	181.0	21	287	141.53518518518518	134.0	55	380	255.9990740740741	261.5	0	104	37.2	33.0	58	362	197.15462962962962	193.0	14	127	72.50185185185185	69.0	31	265	163.3935185185185	170.0	17	125	80.23703703703704	83.0	16	323	131.65	119.0	169	405	312.72592592592594	317.0	170	423	339.7962962962963	344.0	158	460	362.69351851851854	371.0	110	315	258.18611111111113	268.0	63	283	190.90740740740742	191.0	64	211	155.88888888888889	161.5	18	247	146.18703703703704	142.0	88	221	155.8111111111111	159.0	121	281	221.10185185185185	230.0	44	154	115.73240740740741	120.0	232	638	491.8240740740741	506.0	150	396	305.5111111111111	312.0	23	502	211.06666666666666	203.0	21	372	166.71574074074073	160.0	0	51	24.008333333333333	24.0	28	301	173.72037037037038	171.0	41	333	167.03148148148148	154.0	53	220	157.47314814814814	163.0	34	356	190.58333333333334	189.0	119	405	334.86944444444447	353.0
chr19:11094763-11172535	SMARCA4	SMARCA4	exon_1	0	464	29.689515506866226	0.0	0	245	13.529740780743712	0.0	0	255	15.029689348351592	0.0	0	274	20.812310343054055	0.0	0	246	16.234724579540195	0.0	0	326	21.277336316412075	0.0	0	732	64.07077097155789	0.0	0	363	14.57379262459497	0.0	0	258	7.759347837267911	0.0	0	720	30.240459291261637	0.0	0	563	23.069575168441084	0.0	0	561	15.883197037494213	0.0	0	756	30.91512369490305	0.0	0	582	27.74269660031888	0.0	0	658	43.058478629841076	0.0	0	175	4.341832536131255	0.0	0	609	37.71928200380599	0.0	0	190	9.05252533045312	0.0	0	563	23.764439644087847	0.0	0	331	10.906200174870133	0.0	0	484	19.21856195031631	0.0	0	781	61.836972175075864	0.0	0	779	67.11547857840868	0.0	0	848	67.01852851926144	0.0	0	656	44.16106053592553	0.0	0	580	37.39339350923211	0.0	0	414	27.743995268219926	0.0	0	380	22.00573471172144	0.0	0	408	29.805611273980354	0.0	0	530	44.63632155531554	0.0	0	341	21.9777297742118	0.0	0	1104	94.19464588798024	0.0	0	697	53.46417733888803	0.0	0	758	31.78705703852286	0.0	0	504	23.748984210255617	0.0	0	118	4.091909684719436	0.0	0	609	28.17234994599599	0.0	0	604	25.85348197294656	0.0	0	358	22.00493750964357	0.0	0	585	30.334529136450136	0.0	0	754	63.68511803733992	0.0
chr19:1611657-1650271	TCF3	TCF3	exon_1	0	185	10.830631377220698	0.0	0	67	3.640182317294246	0.0	0	69	4.533614751126534	0.0	0	99	7.103615269073393	0.0	0	82	4.364038949603771	0.0	0	113	7.5723571761537265	0.0	0	220	18.431164862485108	0.0	0	146	5.794893043973688	0.0	0	155	4.382969907287512	0.0	0	442	15.7920443362511	0.0	0	277	12.236287356917181	0.0	0	514	8.76619878800435	0.0	0	573	16.097762469570622	0.0	0	451	16.83622520329414	0.0	0	222	15.171466307556845	0.0	0	92	2.5397265240586315	0.0	0	286	13.171880665043766	0.0	0	135	4.192158284560004	0.0	0	302	11.733671725280987	0.0	0	127	5.206816180659865	0.0	0	230	9.67825141140519	0.0	0	236	19.10172476303931	0.0	0	274	19.62549852385145	0.0	0	271	20.53107681151914	0.0	0	151	11.567799243797586	0.0	0	167	12.840809032993215	0.0	0	150	8.020562490288496	0.0	0	155	7.994173097840162	0.0	0	128	8.658103278603615	0.0	0	166	13.288315118868804	0.0	0	83	6.113171388615528	0.0	0	364	28.967291655876107	0.0	0	197	14.991039519345316	0.0	0	246	12.874346092090951	0.0	0	437	12.226731237375045	0.0	0	65	2.1802196094680686	0.0	0	334	12.21717511783291	0.0	0	302	11.692313668617599	0.0	0	146	7.0137255917542864	0.0	0	355	11.29313202465427	0.0	0	239	19.56691873413788	0.0
