Exon_Genomic_Coordinates	Exon_Ensembl_Transcript_ID	Exon_Gene_Symbol	Exon_Number	Min_Coverage_B48279	Max_Coverage_B48279	Mean_Coverage_B48279	Median_Coverage_B48279	Min_Coverage_B48280	Max_Coverage_B48280	Mean_Coverage_B48280	Median_Coverage_B48280	Min_Coverage_B48281	Max_Coverage_B48281	Mean_Coverage_B48281	Median_Coverage_B48281	Min_Coverage_B48282	Max_Coverage_B48282	Mean_Coverage_B48282	Median_Coverage_B48282	Min_Coverage_B48283	Max_Coverage_B48283	Mean_Coverage_B48283	Median_Coverage_B48283	Min_Coverage_B48284	Max_Coverage_B48284	Mean_Coverage_B48284	Median_Coverage_B48284	Min_Coverage_B48285	Max_Coverage_B48285	Mean_Coverage_B48285	Median_Coverage_B48285	Min_Coverage_B48286	Max_Coverage_B48286	Mean_Coverage_B48286	Median_Coverage_B48286	Min_Coverage_B48287	Max_Coverage_B48287	Mean_Coverage_B48287	Median_Coverage_B48287	Min_Coverage_B48288	Max_Coverage_B48288	Mean_Coverage_B48288	Median_Coverage_B48288	Min_Coverage_B48289	Max_Coverage_B48289	Mean_Coverage_B48289	Median_Coverage_B48289	Min_Coverage_B48290	Max_Coverage_B48290	Mean_Coverage_B48290	Median_Coverage_B48290	Min_Coverage_B48291	Max_Coverage_B48291	Mean_Coverage_B48291	Median_Coverage_B48291	Min_Coverage_B48292	Max_Coverage_B48292	Mean_Coverage_B48292	Median_Coverage_B48292	Min_Coverage_B48293	Max_Coverage_B48293	Mean_Coverage_B48293	Median_Coverage_B48293	Min_Coverage_B48294	Max_Coverage_B48294	Mean_Coverage_B48294	Median_Coverage_B48294	Min_Coverage_B48295	Max_Coverage_B48295	Mean_Coverage_B48295	Median_Coverage_B48295	Min_Coverage_B48296	Max_Coverage_B48296	Mean_Coverage_B48296	Median_Coverage_B48296	Min_Coverage_B48297	Max_Coverage_B48297	Mean_Coverage_B48297	Median_Coverage_B48297	Min_Coverage_B48298	Max_Coverage_B48298	Mean_Coverage_B48298	Median_Coverage_B48298	Min_Coverage_B48299	Max_Coverage_B48299	Mean_Coverage_B48299	Median_Coverage_B48299	Min_Coverage_B48300	Max_Coverage_B48300	Mean_Coverage_B48300	Median_Coverage_B48300	Min_Coverage_B48301	Max_Coverage_B48301	Mean_Coverage_B48301	Median_Coverage_B48301	Min_Coverage_B48302	Max_Coverage_B48302	Mean_Coverage_B48302	Median_Coverage_B48302	Min_Coverage_B48303	Max_Coverage_B48303	Mean_Coverage_B48303	Median_Coverage_B48303	Min_Coverage_B48304	Max_Coverage_B48304	Mean_Coverage_B48304	Median_Coverage_B48304	Min_Coverage_B48305	Max_Coverage_B48305	Mean_Coverage_B48305	Median_Coverage_B48305	Min_Coverage_B48306	Max_Coverage_B48306	Mean_Coverage_B48306	Median_Coverage_B48306	Min_Coverage_B48307	Max_Coverage_B48307	Mean_Coverage_B48307	Median_Coverage_B48307	Min_Coverage_B48308	Max_Coverage_B48308	Mean_Coverage_B48308	Median_Coverage_B48308	Min_Coverage_B48309	Max_Coverage_B48309	Mean_Coverage_B48309	Median_Coverage_B48309	Min_Coverage_B48310	Max_Coverage_B48310	Mean_Coverage_B48310	Median_Coverage_B48310	Min_Coverage_B48311	Max_Coverage_B48311	Mean_Coverage_B48311	Median_Coverage_B48311	Min_Coverage_B48312	Max_Coverage_B48312	Mean_Coverage_B48312	Median_Coverage_B48312	Min_Coverage_B48313	Max_Coverage_B48313	Mean_Coverage_B48313	Median_Coverage_B48313	Min_Coverage_B48314	Max_Coverage_B48314	Mean_Coverage_B48314	Median_Coverage_B48314	Min_Coverage_B48315	Max_Coverage_B48315	Mean_Coverage_B48315	Median_Coverage_B48315	Min_Coverage_B48316	Max_Coverage_B48316	Mean_Coverage_B48316	Median_Coverage_B48316	Min_Coverage_B48317	Max_Coverage_B48317	Mean_Coverage_B48317	Median_Coverage_B48317	Min_Coverage_B48318	Max_Coverage_B48318	Mean_Coverage_B48318	Median_Coverage_B48318	Min_Coverage_B48319	Max_Coverage_B48319	Mean_Coverage_B48319	Median_Coverage_B48319	Min_Coverage_B48320	Max_Coverage_B48320	Mean_Coverage_B48320	Median_Coverage_B48320	Min_Coverage_B48321	Max_Coverage_B48321	Mean_Coverage_B48321	Median_Coverage_B48321	Min_Coverage_B48322	Max_Coverage_B48322	Mean_Coverage_B48322	Median_Coverage_B48322	Min_Coverage_B48323	Max_Coverage_B48323	Mean_Coverage_B48323	Median_Coverage_B48323
chr13:41133608-41240446	FOXO1	FOXO1	exon_1	0	635	5.040135532301242	0.0	0	346	2.803805761994796	0.0	0	491	3.7878751006196296	0.0	0	282	3.086326962316779	0.0	0	322	2.9100975308410866	0.0	0	231	2.803609202718134	0.0	0	304	2.8234523296954266	0.0	0	426	3.99941968213557	0.0	0	373	3.221316385555701	0.0	0	429	3.0990284355753572	0.0	0	459	4.786995263857429	0.0	0	661	9.80377768209813	0.0	0	425	2.9984649656489264	0.0	0	326	3.1504614463018776	0.0	0	644	6.514835545405193	0.0	0	516	6.050141335479886	0.0	0	302	3.078604990733634	0.0	0	458	4.374127183211966	0.0	0	485	4.594348452797694	0.0	0	191	3.105936090155188	0.0	0	295	3.522744716299444	0.0	0	393	4.643694191205376	0.0	0	310	3.413897676856549	0.0	0	310	3.7632677511746757	0.0	0	233	3.2661880604279374	0.0	0	164	1.9634867743686704	0.0	0	680	10.696428237144087	0.0	0	793	12.849688313147007	0.0	0	686	9.323676968868755	0.0	0	520	5.285937587749677	0.0	0	217	3.001198075591082	0.0	0	302	3.935088638873809	0.0	0	435	3.9211235702652614	0.0	0	362	3.8251652033920513	0.0	0	338	3.175227915161272	0.0	0	455	4.4375971096426365	0.0	0	352	2.951955296804508	0.0	0	402	3.5741496471292984	0.0	0	513	3.5437859188678185	0.0	0	750	5.533836275482506	0.0	0	323	4.273217394559988	0.0	0	352	3.3608734719856233	0.0	0	164	2.060203298451862	0.0	0	432	4.471985623092907	0.0	0	292	3.646202661974204	0.0
chr13:48877978-49054230	RB1	LPAR6,RB1	exon_1,exon_1	0	828	4.054813562399292	0.0	0	418	2.232672537049225	0.0	0	739	3.3156730136395614	0.0	0	473	2.4294135669382477	0.0	0	468	2.1201972176202255	0.0	0	299	3.476448494201484	0.0	0	544	2.1298481719356377	0.0	0	600	3.8388273608242742	0.0	0	524	2.7223066972289676	0.0	0	462	2.3750141842362074	0.0	0	504	5.516584208973515	0.0	0	684	12.859513650908927	0.0	0	450	3.1184951092753557	0.0	0	445	3.2174500147516056	0.0	0	625	6.900449356603046	0.0	0	683	5.01586932346867	0.0	0	430	2.1435728388897717	0.0	0	462	2.8621462451489914	0.0	0	835	3.3272700451626083	0.0	0	376	3.6585684134080747	0.0	0	471	3.6631016952999116	0.0	0	444	3.3255963052901527	0.0	0	458	3.3225552050473186	0.0	0	570	2.9553310033361324	0.0	0	375	4.5890089190477275	0.0	0	254	1.8045695935365273	0.0	0	811	10.904835122438326	0.0	0	1116	10.627453872863853	0.0	0	777	9.754272291945624	0.0	0	650	4.543267594126592	0.0	0	304	4.442383632526155	0.0	0	342	3.997622722011665	0.0	0	564	3.499200009077911	0.0	0	621	3.4723804552572455	0.0	0	699	2.5561185121303587	0.0	0	537	3.1451501259560177	0.0	0	641	2.415206635953067	0.0	0	588	2.910537185393641	0.0	0	910	2.769194108435649	0.0	0	700	3.2577105508022606	0.0	0	436	4.2027154301795155	0.0	0	608	3.078694142477816	0.0	0	253	4.506490706488437	0.0	0	450	3.143987018587023	0.0	0	361	4.915728615845494	0.0
chr14:51190165-51288803	NIN1	NIN	exon_1	0	4971	236.86961414465014	0.0	0	1891	117.96921064903992	0.0	0	4203	150.48186297370182	0.0	0	4787	159.4971106470123	0.0	0	3561	114.97282994383504	0.0	0	3631	220.20124090107262	0.0	0	3082	151.97490825037005	0.0	0	5924	226.7906080820779	0.0	0	4998	169.61905148117359	0.0	0	2912	141.42072020925	0.0	0	7342	368.3364626208966	0.0	0	11785	920.1772846164764	0.0	0	3470	190.74259413207892	0.0	0	4375	202.77762120075428	0.0	0	8801	423.0402076278919	0.0	0	8076	311.78140270483993	0.0	0	3288	131.1113161256311	0.0	0	4535	184.20969606034186	0.0	0	6124	177.32125549990874	0.0	0	3351	246.673614631278	0.0	0	4445	236.0710679454166	0.0	0	5344	230.38656501551125	0.0	0	3964	211.86160506092986	0.0	0	5779	205.17279344674466	0.0	0	4542	310.07636002352035	0.0	0	2923	149.80491291388714	0.0	0	14215	779.8476956142663	0.0	0	19575	845.8214988138445	0.0	0	10858	662.8044060098542	0.0	0	7610	321.2231492933758	0.0	0	4261	305.4668687524078	0.0	0	4569	267.9816399359273	0.0	0	4514	208.87847482714574	0.0	0	4612	200.49880370648228	0.0	0	3549	163.79808998560392	0.0	0	3630	202.314270362335	0.0	0	4383	125.67411139723028	0.0	0	3947	166.12639145157038	0.0	0	3277	120.77079827247105	0.0	0	4486	197.7577404245828	0.0	0	4507	273.5188973823476	0.0	0	3781	157.4762667531783	0.0	0	4573	253.3606926336706	0.0	0	4336	205.43965814392018	0.0	0	5388	336.29220989882197	0.0
chr15:45003715-45008593	B2M	B2M	exon_1	0	452	37.416769167691676	0.0	0	195	19.15108651086511	0.0	0	492	32.64514145141452	0.0	0	126	11.105166051660516	0.0	0	186	12.926609266092662	0.0	0	330	32.27429274292743	0.0	0	248	24.217917179171792	0.0	0	349	29.329028290282903	0.0	0	181	17.206847068470683	0.0	0	157	15.200697006970069	0.0	0	305	38.13386633866339	0.0	0	960	122.34850348503485	0.0	0	320	28.893603936039362	0.0	0	309	32.73247232472325	0.0	0	400	44.89524395243952	0.0	0	406	36.013735137351375	0.0	0	159	13.842558425584256	0.0	0	199	22.658056580565805	0.0	0	253	18.2539975399754	0.0	0	323	35.714227142271426	0.0	0	235	25.853833538335383	0.0	0	263	29.91041410414104	0.0	0	278	27.628331283312832	0.0	0	199	21.466379663796637	0.0	0	448	46.20643706437065	0.0	0	437	41.73882738827388	0.0	0	466	63.787207872078724	0.0	0	369	38.179991799918	0.0	0	615	76.69577695776958	0.0	0	248	27.048175481754818	0.0	0	464	48.69864698646987	0.0	0	392	44.21094710947109	0.0	0	403	32.363263632636325	0.0	0	219	22.900164001640018	0.0	0	234	17.461664616646168	0.0	0	342	30.823083230832307	0.0	0	172	11.1309963099631	0.0	0	166	18.178351783517837	0.0	0	155	13.714022140221402	0.0	0	289	30.805658056580565	0.0	0	335	42.158876588765885	0.0	0	162	17.476629766297663	0.0	0	368	41.13345633456335	0.0	0	259	23.386633866338663	0.0	0	323	44.02562525625256	0.0
chr15:66679665-66782956	MAP2K1	MAP2K1,SNAPC5	exon_1,exon_4	0	320	3.198129556302098	0.0	0	173	1.7289405659738022	0.0	0	277	2.197790707806101	0.0	0	172	2.654877966134513	0.0	0	198	1.7469092176472296	0.0	0	137	2.311895518486606	0.0	0	183	1.774278494738167	0.0	0	287	3.002914097065572	0.0	0	203	2.6426213319650307	0.0	0	225	1.9210095748903584	0.0	0	299	4.639358705017862	0.0	0	438	8.576933130669662	0.0	0	186	1.771354716286995	0.0	0	211	2.54688210976755	0.0	0	364	5.459217163160392	0.0	0	306	4.9325304237542476	0.0	0	158	2.0209021115101993	0.0	0	282	2.596111955543077	0.0	0	252	3.3319263052928134	0.0	0	124	2.3798685267835533	0.0	0	182	2.8354842145007795	0.0	0	216	3.2550851477863514	0.0	0	188	2.398631052076173	0.0	0	176	2.912189832608843	0.0	0	157	2.483633617643357	0.0	0	92	1.1967354367757113	0.0	0	607	11.319021018288137	0.0	0	837	15.155870308158503	0.0	0	445	8.232905093376964	0.0	0	306	4.8909004656746475	0.0	0	138	2.5681811580873455	0.0	0	151	2.489897474126497	0.0	0	274	2.564182745834584	0.0	0	228	2.458868633278795	0.0	0	215	2.3814369112507383	0.0	0	298	2.736985797407325	0.0	0	153	2.1401283751730547	0.0	0	200	2.203338141754848	0.0	0	256	2.418148725445586	0.0	0	257	2.3196115828097317	0.0	0	203	3.0461995720827564	0.0	0	246	2.1986910766668926	0.0	0	121	1.8346709781103872	0.0	0	206	2.5273547550125373	0.0	0	184	3.3937322709626203	0.0
chr16:11348603-11349358	SOCS1	SOCS1	exon_2	292	1083	777.7019867549669	862.0	111	482	353.4675496688742	377.0	152	766	552.1854304635762	598.0	135	462	319.38278145695364	334.0	109	495	337.3788079470199	359.0	99	364	284.9284768211921	303.0	129	511	341.0860927152318	359.0	124	506	387.0609271523179	414.0	117	592	428.45562913907287	440.0	149	606	411.8251655629139	440.0	162	556	399.01192052980133	439.0	204	625	483.7854304635762	518.0	61	505	321.4754966887417	352.0	126	662	472.2092715231788	537.0	182	836	656.6238410596027	744.0	322	1253	984.7311258278146	1108.0	97	530	352.4794701986755	373.0	164	794	525.0649006622516	552.0	160	828	584.1562913907285	649.0	86	306	211.3271523178808	217.0	149	593	436.56688741721854	466.0	168	749	535.7470198675496	577.0	150	491	349.19867549668874	368.0	145	554	382.5841059602649	398.0	73	455	288.29006622516556	286.0	73	234	173.5615894039735	180.0	279	886	722.1549668874172	787.0	398	1246	986.7470198675496	1084.0	307	1161	898.1748344370861	995.0	257	812	646.4675496688742	716.0	59	237	173.89668874172185	191.0	123	497	359.14172185430465	397.0	188	729	528.4781456953642	540.0	173	769	549.4609271523179	596.0	111	606	455.3377483443709	499.0	219	728	561.3880794701987	594.0	172	595	400.2251655629139	428.0	162	619	395.7721854304636	399.0	167	618	435.54437086092713	470.0	196	755	521.0900662251655	563.0	202	594	455.6384105960265	481.0	112	595	448.0662251655629	486.0	38	217	146.11655629139074	153.0	170	741	546.3403973509934	598.0	121	471	328.4635761589404	356.0
chr16:27325208-27375201	IL4R	IL4R	exon_1	0	180	7.1624627447842695	0.0	0	91	3.2275718600604084	0.0	0	160	5.713939951593223	0.0	0	168	5.5967435440961735	0.0	0	114	3.980657292020883	0.0	0	105	4.570219830776309	0.0	0	140	4.446522513151841	0.0	0	166	7.704318604604644	0.0	0	146	5.623207249014862	0.0	0	126	4.2035684995899425	0.0	0	186	8.120756905966836	0.0	0	194	10.34372812193707	0.0	0	97	3.9319504730662294	0.0	0	151	5.335827015782209	0.0	0	243	11.452603364471026	0.0	0	309	14.92026883763727	0.0	0	140	4.955973836337087	0.0	0	143	5.7643870141819855	0.0	0	209	8.123737323225251	0.0	0	95	4.153261456603925	0.0	0	125	6.089152481347389	0.0	0	149	6.354169583741724	0.0	0	149	5.744744264196988	0.0	0	148	5.9751365191126755	0.0	0	113	5.519592742984018	0.0	0	37	1.3687316224271397	0.0	0	330	16.053187446242475	0.0	0	433	23.196207469045667	0.0	0	282	15.084531834456824	0.0	0	243	10.836617126397696	0.0	0	82	3.936931170363851	0.0	0	143	6.260496469505731	0.0	0	195	6.537655271738044	0.0	0	176	6.449762966815354	0.0	0	141	5.8625607585061905	0.0	0	154	5.578420978937051	0.0	0	131	6.086292080891325	0.0	0	129	4.451463204848679	0.0	0	223	4.620846918568599	0.0	0	169	5.057268017522453	0.0	0	174	6.434760866521313	0.0	0	165	5.210449462924809	0.0	0	74	3.0883523693317065	0.0	0	141	5.907467045386354	0.0	0	128	5.6041245774408415	0.0
chr16:3777621-3929934	CREBBP	CREBBP	exon_1	0	483	10.366626617557268	0.0	0	902	5.8154129982339	0.0	0	352	7.700806891072988	0.0	0	349	9.074753960594302	0.0	0	720	6.898912108618437	0.0	0	527	6.511006939657153	0.0	0	3066	7.634870299974395	0.0	0	441	11.014358590533966	0.0	0	462	9.482952866794037	0.0	0	1881	7.840131833789631	0.0	0	319	12.1157419261652	0.0	0	526	18.18106793248114	0.0	0	720	5.968367769001989	0.0	0	279	8.36740790346195	0.0	0	470	17.16898754538352	0.0	0	534	16.84080807284999	0.0	0	336	7.474266805853736	0.0	0	708	10.231818689146692	0.0	0	499	13.196037107797759	0.0	0	205	7.449902503397609	0.0	0	300	8.730751807133993	0.0	0	319	9.941672739687354	0.0	0	891	7.6868750533441	0.0	0	395	9.58597099394011	0.0	0	231	7.807836494586804	0.0	0	610	3.5319375233893364	0.0	0	575	26.842547911209156	0.0	0	904	39.81383073014122	0.0	0	551	22.238567948894712	0.0	0	483	16.156145568664527	0.0	0	157	5.57875558882039	0.0	0	256	8.526731139167373	0.0	0	411	9.490096052208282	0.0	0	388	10.479788330608681	0.0	0	1041	9.625107508879742	0.0	0	567	9.101357073920152	0.0	0	739	9.972326721947569	0.0	0	1353	8.879169867312704	0.0	0	1256	8.902857930708475	0.0	0	3310	8.299199674354783	0.0	0	277	9.231149015514106	0.0	0	787	8.98292332236907	0.0	0	128	4.079487634016794	0.0	0	335	9.303119234733739	0.0	0	208	8.114514191172125	0.0
chr16:85936588-85954919	IRF8	IRF8	exon_1	0	1058	52.183241503464075	0.0	0	676	23.083246958703835	0.0	0	720	39.849271725492336	0.0	0	449	30.94795701271071	0.0	0	649	29.054006873602095	0.0	0	539	36.65762915280126	0.0	0	786	39.08177404396923	0.0	0	939	51.709999454476026	0.0	0	759	41.10648628007201	0.0	0	853	33.07080901205608	0.0	0	732	55.8799301729311	0.0	0	1031	90.15869292455403	0.0	0	645	29.454203262233374	0.0	0	663	46.39561398723474	0.0	0	1090	76.83645191206153	0.0	0	1457	94.89487752986744	0.0	0	580	30.538159402105723	0.0	0	950	43.69663411706944	0.0	0	1089	56.29229174622225	0.0	0	429	41.484425290491515	0.0	0	633	43.78026294255633	0.0	0	653	45.40712454312367	0.0	0	878	43.024275816922156	0.0	0	763	41.01129234629862	0.0	0	603	46.97605149746332	0.0	0	832	46.9497026894332	0.0	0	1025	105.12263378975506	0.0	0	1643	144.25208662920735	0.0	0	1276	103.27587147455131	0.0	0	1017	64.75855108832033	0.0	0	506	36.47286018220501	0.0	0	656	48.41056134417108	0.0	0	1031	51.93431891331624	0.0	0	830	43.64257269106977	0.0	0	762	38.96410452239376	0.0	0	691	42.19644318367792	0.0	0	825	35.32573236593748	0.0	0	840	32.905297037804814	0.0	0	946	30.90306038950412	0.0	0	776	35.245431236702856	0.0	0	820	56.33255141563472	0.0	0	995	34.156456276253344	0.0	0	576	33.55894386558289	0.0	0	825	48.48748022475588	0.0	0	530	53.776498827123454	0.0
chr17:40467756-40540617	STAT3	STAT3	exon_1	0	1178	19.76479872634194	0.0	0	485	9.156366231591662	0.0	0	1011	14.624092450007549	0.0	0	285	11.273218868804985	0.0	0	425	8.389302919257215	0.0	0	341	13.62542375207587	0.0	0	632	11.874816431286972	0.0	0	703	16.55222958784535	0.0	0	438	12.245783066386682	0.0	0	527	10.071121724928288	0.0	0	590	23.26153909498909	0.0	0	885	44.586486597768356	0.0	0	507	12.428240073564734	0.0	0	466	13.83958496314901	0.0	0	698	27.428240073564734	0.0	0	874	24.156681901154254	0.0	0	425	10.253853227378158	0.0	0	709	13.384211031964975	0.0	0	665	15.123440523736978	0.0	0	336	15.311195289661136	0.0	0	396	14.39734563072151	0.0	0	555	16.16008564252481	0.0	0	565	14.165685346069914	0.0	0	482	14.829346289510163	0.0	0	384	16.346550280671416	0.0	0	429	10.865456142517946	0.0	0	955	47.89555454907289	0.0	0	1489	68.89952100575067	0.0	0	1110	43.940667846996334	0.0	0	577	23.431616365408107	0.0	0	350	15.597658555331384	0.0	0	532	16.065851415709364	0.0	0	680	13.977601185819575	0.0	0	504	15.142614018473532	0.0	0	590	12.437394490879894	0.0	0	662	15.379023071327596	0.0	0	295	6.742386187397922	0.0	0	460	11.216302274193326	0.0	0	602	10.208726204691125	0.0	0	766	15.048352342130906	0.0	0	545	15.736470814290223	0.0	0	451	11.488148666639217	0.0	0	247	10.109372641056257	0.0	0	567	13.51093177420019	0.0	0	540	18.93193889735249	0.0
chr17:62006574-62009647	CD79B	CD79B	exon_1	0	511	141.01366742596812	108.0	0	214	51.539537910836316	31.0	0	425	118.56947608200456	96.0	0	355	86.00357956394403	60.0	0	284	69.88577936869508	48.0	0	363	94.86723071916694	67.0	0	375	102.18158151643345	49.0	0	469	128.7025707777416	104.0	0	430	105.46371623820372	80.0	0	380	84.94533029612757	49.0	0	544	124.3882199804751	91.0	0	455	139.1132443865929	113.0	0	288	62.90660592255125	38.0	0	534	140.28311096648227	99.0	0	737	202.85584119752684	139.0	0	802	212.5138301334201	156.0	0	299	83.91051090139928	59.0	0	423	113.99186462739993	70.0	0	492	157.20956719817767	129.0	0	363	90.71981776765377	66.0	0	470	117.44484217377156	89.0	0	454	115.52847380410023	85.0	0	330	91.22030589000977	55.0	0	426	108.96550602017572	73.0	0	451	102.48259030263586	65.0	0	387	80.97787178652783	33.0	0	795	203.33647901073869	161.0	0	1312	326.60820045558086	258.0	0	937	262.0312398307843	204.0	0	686	176.56784900748454	136.0	0	315	74.73153270419785	54.0	0	388	124.23983078424992	98.0	0	436	144.55613407094046	118.0	0	431	133.86560364464694	93.0	0	367	96.90302635860722	66.0	0	364	113.36999674585095	71.0	0	425	123.35665473478686	97.0	0	322	69.6625447445493	49.0	0	317	68.20208265538561	46.0	0	429	101.12072892938497	39.0	0	463	129.65408395704523	87.0	0	304	86.11910185486495	63.0	0	188	43.90628050764725	32.0	0	500	133.56784900748454	95.0	0	467	116.7748128864302	84.0
chr17:63010361-63052735	GNA13	GNA13	exon_1	0	1250	16.25133336479917	0.0	0	440	6.267758531174777	0.0	0	974	11.287582007834994	0.0	0	526	7.110704677396517	0.0	0	622	7.352739887666965	0.0	0	526	10.488058715249917	0.0	0	702	11.653230754708076	0.0	0	863	12.153726341624582	0.0	0	664	9.077854344645301	0.0	0	620	7.645112569028178	0.0	0	508	13.808302260820314	0.0	0	928	30.327512153679145	0.0	0	540	9.12682305187143	0.0	0	692	10.856067399820645	0.0	0	971	17.424670788691177	0.0	0	1020	16.011846887242175	0.0	0	562	7.53341671779865	0.0	0	807	11.174682588379667	0.0	0	844	10.545806390711284	0.0	0	498	13.534761882286308	0.0	0	496	11.515245197526784	0.0	0	709	11.362628026620097	0.0	0	574	10.954004814272903	0.0	0	608	10.34832680417237	0.0	0	489	13.35045074810025	0.0	0	370	9.504153490347855	0.0	0	958	27.321919101335723	0.0	0	1461	29.070255345258886	0.0	0	1201	28.189361400859017	0.0	0	795	15.254212488790296	0.0	0	565	14.035776655496296	0.0	0	671	14.620191626941049	0.0	0	1023	12.758719969792798	0.0	0	963	12.313470524378156	0.0	0	731	8.900269032897532	0.0	0	1025	14.353731061499976	0.0	0	862	10.35311747769859	0.0	0	630	8.83112285835654	0.0	0	782	8.504507481002502	0.0	0	917	14.16349648369283	0.0	0	660	14.447798178128098	0.0	0	642	9.167437579647897	0.0	0	469	11.548213527162883	0.0	0	802	12.008566573842451	0.0	0	586	16.249634209656865	0.0
chr17:7572907-7579926	TP53	TP53	exon_1	0	430	45.809089613905115	9.0	0	160	22.304459324690125	5.0	0	410	33.92092890725174	6.0	0	307	46.0108277532412	14.0	0	249	27.195326969653795	8.0	0	176	32.330531414731446	11.0	0	161	26.74284086052144	6.0	0	350	53.4963670038467	12.0	0	379	44.98945718763357	10.0	0	223	27.359167972645675	5.0	0	384	59.47670608348768	21.0	0	361	75.32526000854823	32.0	0	173	25.673172816640548	7.0	0	291	40.85069098162131	7.0	0	529	86.40048439948711	32.0	0	539	79.9719333238353	24.0	0	276	31.74312580139621	7.0	0	309	38.8381535831315	6.0	0	609	67.80752243909389	15.0	0	144	31.450206582134207	12.0	0	322	45.52129933038894	12.0	0	304	41.9837583701382	14.0	0	278	34.754665906824336	7.0	0	410	48.279242057273116	11.0	0	244	36.83858099444365	8.0	0	72	11.305029206439663	0.0	0	597	119.57087904259866	48.0	0	943	198.8579569739279	80.0	0	593	112.45604787006697	30.0	0	471	77.36999572588688	22.0	0	150	26.496082062971933	9.0	0	240	36.60877617894287	13.0	0	306	35.91038609488531	10.0	0	343	46.89770622595811	13.0	0	341	38.13862373557487	11.0	0	236	36.28152158427126	6.0	0	411	42.79797691978914	9.0	0	285	29.90924633138624	7.0	0	362	30.196609203590256	6.0	0	197	27.925345490810656	6.0	0	213	35.52286650520017	10.0	0	283	26.597521014389514	4.0	0	98	16.961105570594103	4.0	0	313	37.775751531557205	9.0	0	160	34.9140903262573	10.0
chr18:60744549-60990570	BCL2	BCL2	exon_1	0	12129	598.9522317200564	0.0	0	6359	303.3759150641612	0.0	0	11290	378.3390523573191	0.0	0	5223	398.0438458505575	0.0	0	6159	284.7599554509574	0.0	0	6834	564.7839981139822	0.0	0	9367	445.63546201340534	0.0	0	7656	506.46629352778825	0.0	0	5520	428.1519463785612	0.0	0	8973	446.67838111380735	0.0	0	7334	834.5897951800863	0.0	0	14196	1819.164750163604	0.0	0	6477	449.1641892358782	0.0	0	5896	446.38023989822005	0.0	0	10691	977.2811020197463	0.0	0	10169	706.8063579938298	0.0	0	5128	322.105893399344	0.0	0	7498	436.2655139195435	0.0	0	8147	435.8664544896574	0.0	0	17109	1835.0718068782746	0.0	0	6264	514.7757020742132	0.0	0	8374	542.7905056885388	0.0	0	7808	594.0907646095252	0.0	0	7021	479.43028440661567	0.0	0	5961	680.8366399616293	0.0	0	9528	431.61163884383853	0.0	0	13464	1703.3778214054898	0.0	0	18224	2002.1739201125108	0.0	0	17365	1722.6238735717682	0.0	0	9385	763.0418826035176	0.0	0	5978	563.0367041837892	0.0	0	6406	631.7014888972892	0.0	0	8150	470.7486230850212	0.0	0	8887	524.2091528771934	0.0	0	7337	420.53068234012545	0.0	0	8972	552.128708524882	0.0	0	8499	433.5197605082493	0.0	0	6849	389.28735351860206	0.0	0	9004	317.8778437613049	0.0	0	7539	493.10677137317543	0.0	0	7836	760.4691632015154	0.0	0	7242	391.62235744103145	0.0	0	8901	455.1741233471939	0.0	0	7134	510.4623223220782	0.0	0	6651	712.2766755683458	0.0
chr19:10334510-10335590	S1PR2	S1PR2	exon_2	45	425	252.4611111111111	250.0	28	330	147.27037037037036	140.0	43	307	174.3111111111111	165.0	60	252	177.28518518518518	175.0	32	284	172.02314814814815	181.0	53	205	137.26481481481483	139.0	38	415	188.1259259259259	173.0	97	386	301.5472222222222	310.5	37	363	241.91574074074074	250.0	26	328	147.7675925925926	132.5	61	294	224.86203703703703	235.0	97	260	190.40555555555557	189.0	12	244	143.51574074074074	145.0	41	284	194.5611111111111	201.0	117	418	332.5537037037037	349.0	164	453	361.0083333333333	370.0	63	249	189.7537037037037	195.0	30	421	229.49722222222223	234.0	91	559	340.55185185185184	331.0	51	165	119.58148148148148	121.0	46	250	182.49814814814815	190.0	46	283	211.8388888888889	214.0	101	255	188.88055555555556	184.0	39	408	205.57777777777778	187.0	37	209	130.04814814814816	134.0	18	144	65.09166666666667	57.0	186	414	327.7101851851852	332.0	305	741	597.4694444444444	624.0	206	504	378.40092592592595	379.0	103	419	333.6148148148148	358.0	28	173	104.71296296296296	105.0	44	206	138.56296296296296	139.0	62	326	228.1064814814815	234.0	51	410	259.85277777777776	265.0	57	575	241.55648148148148	209.0	33	369	233.20462962962964	227.0	55	367	238.35185185185185	236.0	42	392	205.1861111111111	206.0	58	489	238.55	238.0	31	319	183.59537037037038	176.0	65	265	199.6472222222222	202.0	35	400	211.94814814814814	219.0	20	80	51.73425925925926	51.0	44	307	211.59074074074073	215.0	65	239	172.9925925925926	174.0
